ID;IDMUN;MUNICIPIO;IDPROV;PROVINCIA;MUN;POB;POBLACIÓN;IDVIA;TIPOVIA;NOMBRE DE VÍA;NOMBRE COMPLETO;NOMBRE PROPIO;PERSONAJE
608849;34093;La Vid de Ojeda;34;Palencia;093;106;De 101 a 500;00022;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
853529;49230;Vallesa de la Guareña;49;Zamora;230;106;De 101 a 500;00010;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
853546;49230;Vallesa de la Guareña;49;Zamora;230;106;De 101 a 500;00029;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
853551;49230;Vallesa de la Guareña;49;Zamora;230;106;De 101 a 500;00035;PLAZA;GENERAL FRANCO;PLAZA GENERAL FRANCO;Plaza General Franco;Francisco Franco
853553;49230;Vallesa de la Guareña;49;Zamora;230;106;De 101 a 500;00037;PLAZA;GENERAL MOLA;PLAZA GENERAL MOLA;Plaza General Mola;Emilio Mola
853525;49230;Vallesa de la Guareña;49;Zamora;230;106;De 101 a 500;00002;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
611188;34210;Villahán;34;Palencia;210;104;De 101 a 500;00027;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
611189;34210;Villahán;34;Palencia;210;104;De 101 a 500;00028;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
302528;16237;Valverdejo;16;Cuenca;237;101;De 101 a 500;00012;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
854176;49249;Villalonso;49;Zamora;249;101;De 101 a 500;00001;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
854179;49249;Villalonso;49;Zamora;249;101;De 101 a 500;00004;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
854180;49249;Villalonso;49;Zamora;249;101;De 101 a 500;00005;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
854188;49249;Villalonso;49;Zamora;249;101;De 101 a 500;00013;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
854193;49249;Villalonso;49;Zamora;249;101;De 101 a 500;00022;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
854187;49249;Villalonso;49;Zamora;249;101;De 101 a 500;00012;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
192147;09403;Valdeande;09;Burgos;403;100;Menos de 101;00044;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
683904;40087;Fuentepiñel;40;Segovia;087;99;Menos de 101;00035;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
73149;05131;Mirueña de los Infanzones;05;Ávila;131;98;Menos de 101;00019;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
73156;05131;Mirueña de los Infanzones;05;Ávila;131;98;Menos de 101;00043;CALLE;GENERAL MILLAN ASTRAY;CALLE GENERAL MILLAN ASTRAY;Calle General Millán Astray;José Millan Astray
73160;05131;Mirueña de los Infanzones;05;Ávila;131;98;Menos de 101;00047;CALLE;JOSE ANTONIO PRIMO DE RIVERA;CALLE JOSE ANTONIO PRIMO DE RIVERA;Calle José Antonio Primo de Rivera;José Antonio Primo de Rivera
73178;05131;Mirueña de los Infanzones;05;Ávila;131;98;Menos de 101;00067;TRVA;GENERAL MOLA;TRVA GENERAL MOLA;Trva General Mola;Emilio Mola
190353;09314;Revilla del Campo;09;Burgos;314;96;Menos de 101;00007;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
297835;16116;Lagunaseca;16;Cuenca;116;94;Menos de 101;00016;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
297836;16116;Lagunaseca;16;Cuenca;116;94;Menos de 101;00017;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
611833;34240;Villerías de Campos;34;Palencia;240;94;Menos de 101;00027;CALLE;JOSE ANTONIO PRIMO DE RIVERA;CALLE JOSE ANTONIO PRIMO DE RIVERA;Calle José Antonio Primo de Rivera;José Antonio Primo de Rivera
201930;10083;Garvín;10;Cáceres;083;92;Menos de 101;00018;PLAZA;GENERAL MOLA;PLAZA GENERAL MOLA;Plaza General Mola;Emilio Mola
201932;10083;Garvín;10;Cáceres;083;92;Menos de 101;00023;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
76053;05210;San Juan de la Encinilla;05;Ávila;210;90;Menos de 101;00024;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
653098;37356;Villar de Argañán;37;Salamanca;356;90;Menos de 101;00010;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
653099;37356;Villar de Argañán;37;Salamanca;356;90;Menos de 101;00011;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
653102;37356;Villar de Argañán;37;Salamanca;356;90;Menos de 101;00014;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
300512;16177;Reíllo;16;Cuenca;177;89;Menos de 101;00004;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
366732;19252;Sayatón;19;Guadalajara;252;89;Menos de 101;00002;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
366738;19252;Sayatón;19;Guadalajara;252;89;Menos de 101;00009;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
366739;19252;Sayatón;19;Guadalajara;252;89;Menos de 101;00010;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
855055;49272;Villaveza de Valverde;49;Zamora;272;89;Menos de 101;00003;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
855057;49272;Villaveza de Valverde;49;Zamora;272;89;Menos de 101;00005;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
641334;37051;Berrocal de Salvatierra;37;Salamanca;051;87;Menos de 101;00014;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
641327;37051;Berrocal de Salvatierra;37;Salamanca;051;87;Menos de 101;00006;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
610257;34154;Revilla de Collazos;34;Palencia;154;86;Menos de 101;00010;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
610261;34154;Revilla de Collazos;34;Palencia;154;86;Menos de 101;00014;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
837633;47199;Villacid de Campos;47;Valladolid;199;86;Menos de 101;00028;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
837634;47199;Villacid de Campos;47;Valladolid;199;86;Menos de 101;00029;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
837635;47199;Villacid de Campos;47;Valladolid;199;86;Menos de 101;00030;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
838391;47222;Villanueva de San Mancio;47;Valladolid;222;86;Menos de 101;00020;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
838392;47222;Villanueva de San Mancio;47;Valladolid;222;86;Menos de 101;00021;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
838398;47222;Villanueva de San Mancio;47;Valladolid;222;86;Menos de 101;00031;PLAZA;GENERALISIMO FRANCO;PLAZA GENERALISIMO FRANCO;Plaza Generalísimo Franco;Francisco Franco
838403;47222;Villanueva de San Mancio;47;Valladolid;222;86;Menos de 101;00039;CALLE;JOSE ANTONIO PRIMO DE RIVERA;CALLE JOSE ANTONIO PRIMO DE RIVERA;Calle José Antonio Primo de Rivera;José Antonio Primo de Rivera
846725;49030;Bustillo del Oro;49;Zamora;030;86;Menos de 101;00003;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
846728;49030;Bustillo del Oro;49;Zamora;030;86;Menos de 101;00006;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
187060;09182;Itero del Castillo;09;Burgos;182;84;Menos de 101;00018;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
302329;16225;Valdemorillo de la Sierra;16;Cuenca;225;83;Menos de 101;00021;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
302331;16225;Valdemorillo de la Sierra;16;Cuenca;225;83;Menos de 101;00023;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
786978;45194;Villarejo de Montalbán;45;Toledo;194;81;Menos de 101;00001;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
786981;45194;Villarejo de Montalbán;45;Toledo;194;81;Menos de 101;00004;CALLE;GENERAL VARELA;CALLE GENERAL VARELA;Calle General Varela;José Enrique Varela
786989;45194;Villarejo de Montalbán;45;Toledo;194;81;Menos de 101;00012;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
786990;45194;Villarejo de Montalbán;45;Toledo;194;81;Menos de 101;00013;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
75797;05198;Salvadiós;05;Ávila;198;80;Menos de 101;00021;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
188676;09220;Miraveche;09;Burgos;220;79;Menos de 101;00026;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
298099;16123;Masegosa;16;Cuenca;123;79;Menos de 101;00040;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
298102;16123;Masegosa;16;Cuenca;123;79;Menos de 101;00043;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
607302;34045;Capillas;34;Palencia;045;79;Menos de 101;00023;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
607304;34045;Capillas;34;Palencia;045;79;Menos de 101;00027;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
607315;34045;Capillas;34;Palencia;045;79;Menos de 101;00040;PLAZA;GENERAL MOLA;PLAZA GENERAL MOLA;Plaza General Mola;Emilio Mola
865751;50265;Trasmoz;50;Zaragoza;265;79;Menos de 101;00016;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
865756;50265;Trasmoz;50;Zaragoza;265;79;Menos de 101;00021;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
865759;50265;Trasmoz;50;Zaragoza;265;79;Menos de 101;00024;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
865760;50265;Trasmoz;50;Zaragoza;265;79;Menos de 101;00025;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
76684;05229;Santo Domingo de las Posadas;05;Ávila;229;78;Menos de 101;00005;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
76687;05229;Santo Domingo de las Posadas;05;Ávila;229;78;Menos de 101;00008;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
189139;09243;Padilla de Arriba;09;Burgos;243;78;Menos de 101;00036;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
611594;34227;Villanueva del Rebollar;34;Palencia;227;78;Menos de 101;00022;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
611603;34227;Villanueva del Rebollar;34;Palencia;227;78;Menos de 101;00034;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
292844;16001;Abia de la Obispalía;16;Cuenca;001;77;Menos de 101;00004;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
292853;16001;Abia de la Obispalía;16;Cuenca;001;77;Menos de 101;00019;PLAZA;CAUDILLO;PLAZA CAUDILLO;Plaza Caudillo;Francisco Franco
208700;10161;Ruanes;10;Cáceres;161;75;Menos de 101;00012;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
208702;10161;Ruanes;10;Cáceres;161;75;Menos de 101;00015;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
208706;10161;Ruanes;10;Cáceres;161;75;Menos de 101;00023;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
208708;10161;Ruanes;10;Cáceres;161;75;Menos de 101;00025;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
761589;44258;Villar del Salz;44;Teruel;258;74;Menos de 101;00006;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
856911;50033;Ardisa;50;Zaragoza;033;74;Menos de 101;00013;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
298412;16128;Monreal del Llano;16;Cuenca;128;73;Menos de 101;00002;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
298418;16128;Monreal del Llano;16;Cuenca;128;73;Menos de 101;00014;AVDA;GENERALISIMO;AVDA GENERALISIMO;Avda. Generalísimo;Francisco Franco
647276;37218;Navamorales;37;Salamanca;218;73;Menos de 101;00013;CALLE;GENERALISIMO FRANCO;CALLE GENERALISIMO FRANCO;Calle Generalísimo Franco;Francisco Franco
757476;44125;Huesa del Común;44;Teruel;125;73;Menos de 101;00009;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
757487;44125;Huesa del Común;44;Teruel;125;73;Menos de 101;00025;PLAZA;GENERAL FRANCO;PLAZA GENERAL FRANCO;Plaza General Franco;Francisco Franco
293181;16009;Alcantud;16;Cuenca;009;72;Menos de 101;00011;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
76718;05230;Santo Tomé de Zabarcos;05;Ávila;230;71;Menos de 101;00015;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
607438;34048;Castil de Vela;34;Palencia;048;71;Menos de 101;00013;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
607440;34048;Castil de Vela;34;Palencia;048;71;Menos de 101;00017;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
610523;34165;San Román de la Cuba;34;Palencia;165;71;Menos de 101;00015;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
610524;34165;San Román de la Cuba;34;Palencia;165;71;Menos de 101;00018;PLAZA;GENERAL FRANCO;PLAZA GENERAL FRANCO;Plaza General Franco;Francisco Franco
610525;34165;San Román de la Cuba;34;Palencia;165;71;Menos de 101;00019;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
360681;19075;Castejón de Henares;19;Guadalajara;075;69;Menos de 101;00008;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
360684;19075;Castejón de Henares;19;Guadalajara;075;69;Menos de 101;00011;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
611623;34229;Villaprovedo;34;Palencia;229;69;Menos de 101;00030;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
611624;34229;Villaprovedo;34;Palencia;229;69;Menos de 101;00040;CALLE;JOSE ANTONIO PRIMO DE RIVERA;CALLE JOSE ANTONIO PRIMO DE RIVERA;Calle José Antonio Primo de Rivera;José Antonio Primo de Rivera
193478;09441;Villaldemiro;09;Burgos;441;68;Menos de 101;00003;CALLE;JOSE ANTONIO PRIMO DE RIVERA;CALLE JOSE ANTONIO PRIMO DE RIVERA;Calle José Antonio Primo de Rivera;José Antonio Primo de Rivera
193488;09441;Villaldemiro;09;Burgos;441;68;Menos de 101;00036;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
301204;16197;Santa María del Val;16;Cuenca;197;68;Menos de 101;00002;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
301205;16197;Santa María del Val;16;Cuenca;197;68;Menos de 101;00009;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
301210;16197;Santa María del Val;16;Cuenca;197;68;Menos de 101;00018;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
368315;19302;Valdegrudas;19;Guadalajara;302;66;Menos de 101;00010;CALLE;GENERALISIMO FRANCO;CALLE GENERALISIMO FRANCO;Calle Generalísimo Franco;Francisco Franco
299284;16151;Paredes;16;Cuenca;151;65;Menos de 101;00001;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
359463;19051;Berninches;19;Guadalajara;051;65;Menos de 101;00007;PLAZA;CAUDILLO (DEL);PLAZA CAUDILLO (DEL);Plaza del Caudillo;Francisco Franco
828264;47042;Castromembibre;47;Valladolid;042;65;Menos de 101;00010;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
828269;47042;Castromembibre;47;Valladolid;042;65;Menos de 101;00022;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
828271;47042;Castromembibre;47;Valladolid;042;65;Menos de 101;00025;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
77635;05246;Tórtoles;05;Ávila;246;64;Menos de 101;00013;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
77636;05246;Tórtoles;05;Ávila;246;64;Menos de 101;00014;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
77637;05246;Tórtoles;05;Ávila;246;64;Menos de 101;00015;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
187483;09206;Mazuela;09;Burgos;206;63;Menos de 101;00015;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
187491;09206;Mazuela;09;Burgos;206;63;Menos de 101;00025;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
609136;34116;Osornillo;34;Palencia;116;63;Menos de 101;00070;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
609137;34116;Osornillo;34;Palencia;116;63;Menos de 101;00080;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
609139;34116;Osornillo;34;Palencia;116;63;Menos de 101;00100;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
607942;34066;Cubillas de Cerrato;34;Palencia;066;61;Menos de 101;00041;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
608561;34081;Guaza de Campos;34;Palencia;081;61;Menos de 101;00026;PLAZA;GENERAL FRANCO;PLAZA GENERAL FRANCO;Plaza General Franco;Francisco Franco
608562;34081;Guaza de Campos;34;Palencia;081;61;Menos de 101;00027;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
608566;34081;Guaza de Campos;34;Palencia;081;61;Menos de 101;00031;CALLE;GENERAL QUEIPO DE LLANO;CALLE GENERAL QUEIPO DE LLANO;Calle General Queipo de Llano;Gonzalo Queipo de Llano
608567;34081;Guaza de Campos;34;Palencia;081;61;Menos de 101;00032;PLAZA;GENERAL MOLA;PLAZA GENERAL MOLA;Plaza General Mola;Emilio Mola
729614;42130;Nepas;42;Soria;130;60;Menos de 101;00032;PLAZA;GENERAL MOLA;PLAZA GENERAL MOLA;Plaza General Mola;Emilio Mola
71421;05080;Gallegos de Sobrinos;05;Ávila;080;56;Menos de 101;00036;CALLE;GENERAL QUEIPO DE LLANO;CALLE GENERAL QUEIPO DE LLANO;Calle General Queipo de Llano;Gonzalo Queipo de Llano
71422;05080;Gallegos de Sobrinos;05;Ávila;080;56;Menos de 101;00038;CALLE;JOSE ANTONIO PRIMO DE RIVERA;CALLE JOSE ANTONIO PRIMO DE RIVERA;Calle José Antonio Primo de Rivera;José Antonio Primo de Rivera
71425;05080;Gallegos de Sobrinos;05;Ávila;080;56;Menos de 101;00043;CALLE;GENERAL SANJURJO;CALLE GENERAL SANJURJO;Calle General Sanjurjo;José Sanjurjo
71430;05080;Gallegos de Sobrinos;05;Ávila;080;56;Menos de 101;00048;CALLE;GENERAL MILLAN ASTRAY;CALLE GENERAL MILLAN ASTRAY;Calle General Millán Astray;José Millan Astray
71409;05080;Gallegos de Sobrinos;05;Ávila;080;56;Menos de 101;00003;CALLE;GENERAL MOSCARDO;CALLE GENERAL MOSCARDO;Calle General Moscardó;José Moscardó
296354;16081;Chumillas;16;Cuenca;081;54;Menos de 101;00002;PLAZA;CAUDILLO;PLAZA CAUDILLO;Plaza Caudillo;Francisco Franco
864122;50220;Puendeluna;50;Zaragoza;220;51;Menos de 101;00012;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
362177;19125;Gajanejos;19;Guadalajara;125;50;Menos de 101;00004;CALLE;GENERALISIMO;CALLE GENERALISIMO;Calle Generalísimo;Francisco Franco
758750;44167;Obón;44;Teruel;167;48;Menos de 101;00003;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
832823;47132;Ramiro;47;Valladolid;132;46;Menos de 101;00011;PLAZA;GENERAL FRANCO;PLAZA GENERAL FRANCO;Plaza General Franco;Francisco Franco
832824;47132;Ramiro;47;Valladolid;132;46;Menos de 101;00012;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
606472;34015;Arconada;34;Palencia;015;44;Menos de 101;00023;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
363639;19147;Huérmeces del Cerro;19;Guadalajara;147;43;Menos de 101;00006;CALLE;GENERALISIMO FRANCO;CALLE GENERALISIMO FRANCO;Calle Generalísimo Franco;Francisco Franco
829302;47068;Fuente-Olmedo;47;Valladolid;068;42;Menos de 101;00012;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
829303;47068;Fuente-Olmedo;47;Valladolid;068;42;Menos de 101;00015;PLAZA;GENERAL FRANCO;PLAZA GENERAL FRANCO;Plaza General Franco;Francisco Franco
829308;47068;Fuente-Olmedo;47;Valladolid;068;42;Menos de 101;00020;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
862979;50186;Navardún;50;Zaragoza;186;41;Menos de 101;00021;PLAZA;JOSE ANTONIO;PLAZA JOSE ANTONIO;Plaza José Antonio;José Antonio Primo de Rivera
862990;50186;Navardún;50;Zaragoza;186;41;Menos de 101;00034;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
606330;34009;Amayuelas de Arriba;34;Palencia;009;40;Menos de 101;00020;PLAZA;GENERALISIMO FRANCO;PLAZA GENERALISIMO FRANCO;Plaza Generalísimo Franco;Francisco Franco
681904;40056;Cobos de Fuentidueña;40;Segovia;056;39;Menos de 101;00008;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
837535;47196;Villabaruz de Campos;47;Valladolid;196;38;Menos de 101;00015;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
837536;47196;Villabaruz de Campos;47;Valladolid;196;38;Menos de 101;00016;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
185018;09102;Cillaperlata;09;Burgos;102;37;Menos de 101;00035;PLAZA;JOSE ANTONIO PRIMO DE RIVERA;PLAZA JOSE ANTONIO PRIMO DE RIVERA;Plaza José Antonio Primo de Rivera;José Antonio Primo de Rivera
606909;34024;Baquerín de Campos;34;Palencia;024;37;Menos de 101;00009;CALLE;QUEIPO DE LLANO;CALLE QUEIPO DE LLANO;Calle Queipo de Llano;Gonzalo Queipo de Llano
606910;34024;Baquerín de Campos;34;Palencia;024;37;Menos de 101;00010;PLAZA;GENERAL FRANCO;PLAZA GENERAL FRANCO;Plaza General Franco;Francisco Franco
606913;34024;Baquerín de Campos;34;Palencia;024;37;Menos de 101;00013;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
731569;42217;Vozmediano;42;Soria;217;37;Menos de 101;00024;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
865841;50270;Urriés;50;Zaragoza;270;37;Menos de 101;00013;AVDA;GENERAL FRANCO;AVDA GENERAL FRANCO;Avda. General Franco;Francisco Franco
184644;09077;Cascajares de Bureba;09;Burgos;077;36;Menos de 101;00035;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
449047;26016;Arenzana de Arriba;26;La Rioja;016;33;Menos de 101;00007;PLAZA;GENERALISIMO;PLAZA GENERALISIMO;Plaza Generalísimo;Francisco Franco
607100;34031;Belmonte de Campos;34;Palencia;031;33;Menos de 101;00006;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
607101;34031;Belmonte de Campos;34;Palencia;031;33;Menos de 101;00010;CALLE;GENERAL FRANCO;CALLE GENERAL FRANCO;Calle General Franco;Francisco Franco
607105;34031;Belmonte de Campos;34;Palencia;031;33;Menos de 101;00014;CALLE;GENERAL MOLA;CALLE GENERAL MOLA;Calle General Mola;Emilio Mola
832969;47137;Roturas;47;Valladolid;137;32;Menos de 101;00022;CALLE;JOSE ANTONIO;CALLE JOSE ANTONIO;Calle José Antonio;José Antonio Primo de Rivera
