ano,idmun,municipality,province,inmigrations,emigrations,net_migration
1996,17023,Blanes,Girona,579,482,97
1996,17066,Figueres,Girona,262,243,19
1996,17079,Girona,Girona,434,528,-94
1996,17095,Lloret de Mar,Girona,472,273,199
1996,17114,Olot,Girona,100,81,19
1996,17117,Palafrugell,Girona,138,123,15
1996,17118,Palamós,Girona,134,87,47
1996,17147,Ripoll,Girona,59,106,-47
1996,17152,Roses,Girona,168,132,36
1996,17155,Salt,Girona,151,139,12
1996,17160,Sant Feliu de Guíxols,Girona,187,125,62
1996,18003,Albolote,Granada,69,46,23
1996,18017,Almuñécar,Granada,103,178,-75
1996,18021,Armilla,Granada,115,75,40
1996,18022,Atarfe,Granada,32,47,-15
1996,18023,Baza,Granada,101,165,-64
1996,18087,Granada,Granada,1896,1843,53
1996,18089,Guadix,Granada,98,109,-11
1996,18102,Illora,Granada,59,69,-10
1996,18122,Loja,Granada,62,113,-51
1996,18127,Maracena,Granada,23,58,-35
1996,18140,Motril,Granada,244,292,-48
1996,18158,Pinos Puente,Granada,38,76,-38
1996,18173,Salobreña,Granada,92,64,28
1996,18175,Santa Fe,Granada,65,65,0
1996,18193,La Zubia,Granada,87,70,17
1996,19046,Azuqueca de Henares,Guadalajara,846,205,641
1996,19130,Guadalajara,Guadalajara,762,458,304
1996,20009,Andoain,Guipúzcoa,28,98,-70
1996,20017,Azkoitia,Guipúzcoa,34,36,-2
1996,20018,Azpeitia,Guipúzcoa,30,37,-7
1996,20019,Beasain,Guipúzcoa,43,67,-24
1996,20030,Eibar,Guipúzcoa,164,302,-138
1996,20032,Elgoibar,Guipúzcoa,38,81,-43
1996,20036,Hondarribia,Guipúzcoa,56,62,-6
1996,20040,Hernani,Guipúzcoa,57,82,-25
1996,20045,Irun,Guipúzcoa,328,442,-114
1996,20055,Arrasate/Mondragón,Guipúzcoa,104,205,-101
1996,20059,Oñati,Guipúzcoa,64,46,18
1996,20064,Pasaia,Guipúzcoa,40,93,-53
1996,20067,Errenteria,Guipúzcoa,132,221,-89
1996,20069,Donostia/San Sebastián,Guipúzcoa,546,1055,-509
1996,20071,Tolosa,Guipúzcoa,47,101,-54
1996,20074,Bergara,Guipúzcoa,39,77,-38
1996,20079,Zarautz,Guipúzcoa,73,126,-53
1996,20080,Zumarraga,Guipúzcoa,24,75,-51
1996,20902,Lasarte-Oria,Guipúzcoa,54,111,-57
1996,21005,Almonte,Huelva,97,120,-23
1996,21010,Ayamonte,Huelva,80,95,-15
1996,21013,Bollullos Par del Condado,Huelva,34,17,17
1996,21021,Cartaya,Huelva,64,39,25
1996,21035,Gibraleón,Huelva,34,44,-10
1996,21041,Huelva,Huelva,520,601,-81
1996,21042,Isla Cristina,Huelva,67,66,1
1996,21044,Lepe,Huelva,146,118,28
1996,21050,Moguer,Huelva,67,59,8
1996,21060,Punta Umbría,Huelva,66,28,38
1996,21072,Valverde del Camino,Huelva,46,38,8
1996,22048,Barbastro,Huesca,83,142,-59
1996,22112,Fraga,Huesca,75,114,-39
1996,22125,Huesca,Huesca,367,361,6
1996,22130,Jaca,Huesca,153,157,-4
1996,22158,Monzón,Huesca,73,84,-11
1996,23002,Alcalá la Real,Jaén,134,217,-83
1996,23003,Alcaudete,Jaén,61,119,-58
1996,23005,Andújar,Jaén,175,348,-173
1996,23009,Baeza,Jaén,62,111,-49
1996,23010,Bailén,Jaén,29,130,-101
1996,23024,La Carolina,Jaén,10,118,-108
1996,23050,Jaén,Jaén,574,637,-63
1996,23053,Jódar,Jaén,70,88,-18
1996,23055,Linares,Jaén,252,589,-337
1996,23060,Martos,Jaén,64,80,-16
1996,23086,Torredelcampo,Jaén,33,39,-6
1996,23087,Torredonjimeno,Jaén,34,48,-14
1996,23092,Úbeda,Jaén,155,233,-78
1996,23095,Villacarrillo,Jaén,40,97,-57
1996,24008,Astorga,León,83,105,-22
1996,24010,La Bañeza,León,76,73,3
1996,24014,Bembibre,León,58,84,-26
1996,24089,León,León,836,1036,-200
1996,24115,Ponferrada,León,248,391,-143
1996,24142,San Andrés del Rabanedo,León,100,91,9
1996,24202,Villablino,León,56,140,-84
1996,25040,Balaguer,Lleida,39,55,-16
1996,25120,Lleida,Lleida,632,817,-185
1996,25203,La Seu d'Urgell,Lleida,138,156,-18
1996,25217,Tàrrega,Lleida,95,64,31
1996,26018,Arnedo,La Rioja,126,64,62
1996,26036,Calahorra,La Rioja,182,146,36
1996,26089,Logroño,La Rioja,958,862,96
1996,27016,Chantada,Lugo,47,60,-13
1996,27028,Lugo,Lugo,492,429,63
1996,27031,Monforte de Lemos,Lugo,97,120,-23
1996,27057,Sarria,Lugo,40,39,1
1996,27065,Vilalba,Lugo,61,52,9
1996,27066,Viveiro,Lugo,99,57,42
1996,28005,Alcalá de Henares,Madrid,1024,1613,-589
1996,28006,Alcobendas,Madrid,402,449,-47
1996,28007,Alcorcón,Madrid,461,713,-252
1996,28009,Algete,Madrid,37,65,-28
1996,28013,Aranjuez,Madrid,285,283,2
1996,28014,Arganda del Rey,Madrid,78,125,-47
1996,28022,Boadilla del Monte,Madrid,72,80,-8
1996,28040,Ciempozuelos,Madrid,61,53,8
1996,28045,Colmenar Viejo,Madrid,190,178,12
1996,28047,Collado Villalba,Madrid,123,247,-124
1996,28049,Coslada,Madrid,206,314,-108
1996,28058,Fuenlabrada,Madrid,585,1286,-701
1996,28061,Galapagar,Madrid,73,109,-36
1996,28065,Getafe,Madrid,405,776,-371
1996,28074,Leganés,Madrid,558,879,-321
1996,28079,Madrid,Madrid,12935,16704,-3769
1996,28080,Majadahonda,Madrid,182,241,-59
1996,28084,Mejorada del Campo,Madrid,62,121,-59
1996,28092,Móstoles,Madrid,766,1266,-500
1996,28096,Navalcarnero,Madrid,45,47,-2
1996,28106,Parla,Madrid,265,563,-298
1996,28113,Pinto,Madrid,165,112,53
1996,28115,Pozuelo de Alarcón,Madrid,269,253,16
1996,28123,Rivas-Vaciamadrid,Madrid,61,66,-5
1996,28127,Las Rozas de Madrid,Madrid,337,284,53
1996,28130,San Fernando de Henares,Madrid,109,165,-56
1996,28131,San Lorenzo de El Escorial,Madrid,58,45,13
1996,28134,San Sebastián de los Reyes,Madrid,201,232,-31
1996,28148,Torrejón de Ardoz,Madrid,405,612,-207
1996,28152,Torrelodones,Madrid,48,57,-9
1996,28161,Valdemoro,Madrid,231,286,-55
1996,28181,Villaviciosa de Odón,Madrid,59,74,-15
1996,28903,Tres Cantos,Madrid,278,211,67
1996,29007,Alhaurín de la Torre,Málaga,93,40,53
1996,29008,Alhaurín el Grande,Málaga,44,56,-12
1996,29012,Álora,Málaga,55,74,-19
1996,29015,Antequera,Málaga,161,172,-11
1996,29025,Benalmádena,Málaga,238,148,90
1996,29038,Cártama,Málaga,45,46,-1
1996,29042,Coín,Málaga,40,34,6
1996,29051,Estepona,Málaga,382,244,138
1996,29054,Fuengirola,Málaga,702,386,316
1996,29067,Málaga,Málaga,1581,2056,-475
1996,29069,Marbella,Málaga,1041,536,505
1996,29070,Mijas,Málaga,147,125,22
1996,29075,Nerja,Málaga,54,82,-28
1996,29082,Rincón de la Victoria,Málaga,237,90,147
1996,29084,Ronda,Málaga,200,246,-46
1996,29091,Torrox,Málaga,31,30,1
1996,29094,Vélez-Málaga,Málaga,340,211,129
1996,29901,Torremolinos,Málaga,396,328,68
1996,30002,Abarán,Murcia,45,41,4
1996,30003,Águilas,Murcia,256,223,33
1996,30005,Alcantarilla,Murcia,229,203,26
1996,30008,Alhama de Murcia,Murcia,50,44,6
1996,30009,Archena,Murcia,72,73,-1
1996,30012,Bullas,Murcia,23,13,10
1996,30015,Caravaca de la Cruz,Murcia,133,93,40
1996,30016,Cartagena,Murcia,1507,1502,5
1996,30017,Cehegín,Murcia,65,54,11
1996,30019,Cieza (Murcia),Murcia,63,128,-65
1996,30022,Jumilla,Murcia,92,79,13
1996,30024,Lorca,Murcia,446,311,135
1996,30026,Mazarrón,Murcia,199,105,94
1996,30027,Molina de Segura,Murcia,174,169,5
1996,30029,Mula,Murcia,46,43,3
1996,30030,Murcia,Murcia,1761,1482,279
1996,30033,Puerto Lumbreras,Murcia,89,84,5
1996,30035,San Javier,Murcia,406,247,159
1996,30036,San Pedro del Pinatar,Murcia,311,153,158
1996,30037,Torre-Pacheco,Murcia,165,108,57
1996,30038,Las Torres de Cotillas,Murcia,70,63,7
1996,30039,Totana,Murcia,97,62,35
1996,30041,La Unión,Murcia,50,50,0
1996,30043,Yecla,Murcia,170,154,16
1996,31060,Burlada/Burlata,Navarra,93,57,36
1996,31097,Estella-Lizarra,Navarra,67,82,-15
1996,31201,Pamplona/Iruña,Navarra,795,742,53
1996,31227,Tafalla,Navarra,33,26,7
1996,31232,Tudela,Navarra,224,144,80
1996,31901,Barañain,Navarra,121,108,13
1996,32009,O Barco de Valdeorras,Ourense,115,51,64
1996,32019,O Carballiño,Ourense,54,52,2
1996,32054,Ourense,Ourense,452,567,-115
1996,32085,Verín,Ourense,109,118,-9
1996,33002,Aller,Asturias,31,47,-16
1996,33004,Avilés,Asturias,300,425,-125
1996,33011,Cangas del Narcea,Asturias,73,78,-5
1996,33014,Carreño,Asturias,28,32,-4
1996,33016,Castrillón,Asturias,127,97,30
1996,33020,Corvera de Asturias,Asturias,88,73,15
1996,33024,Gijón,Asturias,1041,1115,-74
1996,33025,Gozón,Asturias,13,23,-10
1996,33026,Grado,Asturias,15,19,-4
1996,33031,Langreo,Asturias,90,166,-76
1996,33032,Laviana,Asturias,20,17,3
1996,33033,Lena,Asturias,41,38,3
1996,33034,Valdés,Asturias,71,59,12
1996,33035,Llanera,Asturias,38,23,15
1996,33036,Llanes,Asturias,50,68,-18
1996,33037,Mieres (Asturias),Asturias,86,172,-86
1996,33044,Oviedo,Asturias,922,885,37
1996,33060,San Martín del Rey Aurelio,Asturias,13,36,-23
1996,33066,Siero,Asturias,118,104,14
1996,33073,Tineo,Asturias,25,32,-7
1996,33076,Villaviciosa,Asturias,34,19,15
1996,34120,Palencia,Palencia,537,542,-5
1996,35002,Agüimes,Las Palmas,135,72,63
1996,35004,Arrecife,Las Palmas,1367,465,902
1996,35006,Arucas,Las Palmas,59,61,-2
1996,35009,Gáldar,Las Palmas,35,22,13
1996,35011,Ingenio,Las Palmas,56,26,30
1996,35012,Mogán,Las Palmas,257,75,182
1996,35016,Las Palmas de Gran Canaria,Las Palmas,3253,2311,942
1996,35017,Puerto del Rosario,Las Palmas,977,722,255
1996,35019,San Bartolomé de Tirajana,Las Palmas,503,269,234
1996,35021,Santa Brígida,Las Palmas,46,48,-2
1996,35022,Santa Lucía de Tirajana,Las Palmas,252,82,170
1996,35023,Santa María de Guía de Gran Canaria,Las Palmas,17,30,-13
1996,35026,Telde,Las Palmas,370,238,132
1996,35027,Teror,Las Palmas,13,23,-10
1996,35028,Tías,Las Palmas,669,225,444
1996,36003,Baiona,Pontevedra,17,31,-14
1996,36004,Bueu,Pontevedra,26,44,-18
1996,36006,Cambados,Pontevedra,59,76,-17
1996,36008,Cangas,Pontevedra,46,76,-30
1996,36017,A Estrada,Pontevedra,85,96,-11
1996,36021,Gondomar,Pontevedra,28,18,10
1996,36022,O Grove,Pontevedra,26,40,-14
1996,36024,Lalín,Pontevedra,37,57,-20
1996,36026,Marín,Pontevedra,151,232,-81
1996,36029,Moaña,Pontevedra,37,50,-13
1996,36033,Mos,Pontevedra,22,21,1
1996,36035,Nigrán,Pontevedra,40,44,-4
1996,36038,Pontevedra,Pontevedra,312,461,-149
1996,36039,O Porriño,Pontevedra,37,35,2
1996,36041,Poio,Pontevedra,41,40,1
1996,36042,Ponteareas,Pontevedra,50,75,-25
1996,36045,Redondela,Pontevedra,40,79,-39
1996,36051,Sanxenxo,Pontevedra,49,55,-6
1996,36054,Tomiño,Pontevedra,25,41,-16
1996,36055,Tui,Pontevedra,27,68,-41
1996,36057,Vigo,Pontevedra,1177,1366,-189
1996,36060,Vilagarcía de Arousa,Pontevedra,146,269,-123
1996,36061,Vilanova de Arousa,Pontevedra,40,74,-34
1996,37046,Béjar,Salamanca,104,120,-16
1996,37107,Ciudad Rodrigo,Salamanca,72,137,-65
1996,37274,Salamanca,Salamanca,1273,1293,-20
1996,38001,Adeje,Santa Cruz de Tenerife,347,166,181
1996,38006,Arona,Santa Cruz de Tenerife,1374,385,989
1996,38011,Candelaria,Santa Cruz de Tenerife,250,101,149
1996,38017,Granadilla de Abona,Santa Cruz de Tenerife,422,175,247
1996,38019,Guía de Isora,Santa Cruz de Tenerife,58,33,25
1996,38020,Güímar,Santa Cruz de Tenerife,70,21,49
1996,38022,Icod de los Vinos,Santa Cruz de Tenerife,39,20,19
1996,38023,San Cristóbal de La Laguna,Santa Cruz de Tenerife,315,368,-53
1996,38024,Los Llanos de Aridane,Santa Cruz de Tenerife,109,86,23
1996,38026,La Orotava,Santa Cruz de Tenerife,107,70,37
1996,38028,Puerto de la Cruz,Santa Cruz de Tenerife,305,168,137
1996,38031,Los Realejos,Santa Cruz de Tenerife,61,47,14
1996,38032,El Rosario,Santa Cruz de Tenerife,104,88,16
1996,38037,Santa Cruz de la Palma,Santa Cruz de Tenerife,210,120,90
1996,38038,Santa Cruz de Tenerife,Santa Cruz de Tenerife,1606,1196,410
1996,38043,Tacoronte,Santa Cruz de Tenerife,53,38,15
1996,39008,El Astillero,Cantabria,51,74,-23
1996,39016,Camargo,Cantabria,90,85,5
1996,39020,Castro-Urdiales,Cantabria,716,254,462
1996,39025,Los Corrales de Buelna,Cantabria,22,19,3
1996,39035,Laredo,Cantabria,148,106,42
1996,39052,Piélagos,Cantabria,30,30,0
1996,39059,Reinosa,Cantabria,47,39,8
1996,39075,Santander,Cantabria,816,1118,-302
1996,39079,Santoña,Cantabria,57,60,-3
1996,39087,Torrelavega,Cantabria,174,257,-83
1996,40194,Segovia,Segovia,269,406,-137
1996,41004,Alcalá de Guadaíra,Sevilla,94,178,-84
1996,41007,La Algaba,Sevilla,16,42,-26
1996,41011,Arahal,Sevilla,46,35,11
1996,41018,Brenes,Sevilla,24,56,-32
1996,41020,Las Cabezas de San Juan,Sevilla,53,79,-26
1996,41021,Camas,Sevilla,51,101,-50
1996,41024,Carmona,Sevilla,102,95,7
1996,41029,Castilleja de la Cuesta,Sevilla,71,83,-12
1996,41034,Coria del Río,Sevilla,38,52,-14
1996,41038,Dos Hermanas,Sevilla,489,490,-1
1996,41039,Écija,Sevilla,186,212,-26
1996,41041,Estepa,Sevilla,54,49,5
1996,41053,Lebrija,Sevilla,106,142,-36
1996,41055,Lora del Río,Sevilla,75,115,-40
1996,41058,Mairena del Alcor,Sevilla,31,45,-14
1996,41059,Mairena del Aljarafe,Sevilla,187,136,51
1996,41060,Marchena,Sevilla,31,38,-7
1996,41065,Morón de la Frontera,Sevilla,185,208,-23
1996,41068,Osuna,Sevilla,88,38,50
1996,41069,Los Palacios y Villafranca,Sevilla,79,97,-18
1996,41075,Pilas,Sevilla,40,19,21
1996,41077,La Puebla de Cazalla,Sevilla,94,172,-78
1996,41079,La Puebla del Río,Sevilla,35,52,-17
1996,41081,La Rinconada,Sevilla,99,72,27
1996,41086,San Juan de Aznalfarache,Sevilla,76,158,-82
1996,41087,Sanlúcar la Mayor,Sevilla,35,20,15
1996,41091,Sevilla,Sevilla,3637,3053,584
1996,41093,Tomares,Sevilla,141,100,41
1996,41095,Utrera,Sevilla,177,203,-26
1996,41102,El Viso del Alcor,Sevilla,26,13,13
1996,42173,Soria,Soria,298,267,31
1996,43014,Amposta,Tarragona,84,73,11
1996,43038,Cambrils,Tarragona,305,167,138
1996,43123,Reus,Tarragona,535,463,72
1996,43136,Sant Carles de la Ràpita,Tarragona,110,58,52
1996,43148,Tarragona,Tarragona,836,642,194
1996,43155,Tortosa,Tarragona,95,182,-87
1996,43161,Valls,Tarragona,112,69,43
1996,43163,El Vendrell,Tarragona,751,283,468
1996,43171,Vila-seca,Tarragona,160,92,68
1996,43901,Deltebre,Tarragona,43,15,28
1996,43905,Salou,Tarragona,306,167,139
1996,44013,Alcañiz,Teruel,84,119,-35
1996,44216,Teruel,Teruel,202,294,-92
1996,45053,Consuegra,Toledo,29,54,-25
1996,45087,Madridejos,Toledo,51,46,5
1996,45165,Talavera de la Reina,Toledo,472,495,-23
1996,45168,Toledo,Toledo,575,590,-15
1996,46005,Alaquàs,Valencia,81,51,30
1996,46007,Albal,Valencia,27,27,0
1996,46013,Alboraya,Valencia,65,46,19
1996,46017,Alzira,Valencia,91,105,-14
1996,46019,L'Alcúdia,Valencia,20,34,-14
1996,46021,Aldaia,Valencia,68,59,9
1996,46022,Alfafar,Valencia,55,51,4
1996,46029,Algemesí,Valencia,41,39,2
1996,46031,Alginet,Valencia,22,27,-5
1996,46054,Benetússer,Valencia,56,50,6
1996,46060,Benifaió,Valencia,42,26,16
1996,46070,Bétera,Valencia,215,122,93
1996,46078,Burjassot,Valencia,91,122,-31
1996,46081,Canals,Valencia,33,38,-5
1996,46083,Carcaixent,Valencia,47,40,7
1996,46085,Carlet,Valencia,19,34,-15
1996,46094,Catarroja,Valencia,33,58,-25
1996,46102,Quart de Poblet,Valencia,100,81,19
1996,46105,Cullera,Valencia,81,71,10
1996,46110,Xirivella,Valencia,88,72,16
1996,46116,L'Eliana,Valencia,95,84,11
1996,46131,Gandia,Valencia,592,267,325
1996,46135,Godella,Valencia,26,32,-6
1996,46145,Xátiva,Valencia,83,75,8
1996,46147,Llíria,Valencia,119,44,75
1996,46159,Manises,Valencia,69,59,10
1996,46164,Massamagrell,Valencia,43,33,10
1996,46169,Mislata,Valencia,172,179,-7
1996,46171,Moncada,Valencia,34,52,-18
1996,46181,Oliva,Valencia,83,72,11
1996,46184,Ontinyent,Valencia,93,71,22
1996,46186,Paiporta,Valencia,52,43,9
1996,46190,Paterna,Valencia,205,210,-5
1996,46194,Picassent,Valencia,28,34,-6
1996,46205,Puçol,Valencia,52,32,20
1996,46213,Requena,Valencia,89,74,15
1996,46214,Riba-roja de Túria,Valencia,43,33,10
1996,46220,Sagunto/Sagunt,Valencia,182,206,-24
1996,46230,Silla,Valencia,61,51,10
1996,46235,Sueca,Valencia,42,46,-4
1996,46238,Tavernes de la Valldigna,Valencia,52,29,23
1996,46244,Torrent (Valencia),Valencia,196,193,3
1996,46249,Utiel,Valencia,12,54,-42
1996,46250,València,Valencia,4803,3028,1775
1996,47076,Laguna de Duero,Valladolid,186,112,74
1996,47085,Medina del Campo,Valladolid,114,130,-16
1996,47186,Valladolid,Valladolid,1972,2168,-196
1996,48003,Amorebieta-Etxano,Vizcaya,35,80,-45
1996,48011,Arrigorriaga,Vizcaya,35,87,-52
1996,48013,Barakaldo,Vizcaya,255,706,-451
1996,48015,Basauri,Vizcaya,152,307,-155
1996,48017,Bermeo,Vizcaya,42,53,-11
1996,48020,Bilbao,Vizcaya,1550,2525,-975
1996,48027,Durango,Vizcaya,112,106,6
1996,48034,Ermua,Vizcaya,130,155,-25
1996,48036,Galdakao,Vizcaya,83,182,-99
1996,48044,Getxo,Vizcaya,372,551,-179
1996,48046,Gernika-Lumo,Vizcaya,18,54,-36
1996,48054,Leioa,Vizcaya,102,136,-34
1996,48069,Mungia,Vizcaya,50,65,-15
1996,48073,Ondarroa,Vizcaya,50,74,-24
1996,48078,Portugalete,Vizcaya,160,380,-220
1996,48080,Valle de Trápaga-Trapagaran,Vizcaya,27,100,-73
1996,48082,Santurtzi,Vizcaya,172,363,-191
1996,48084,Sestao,Vizcaya,106,306,-200
1996,48902,Erandio,Vizcaya,53,139,-86
1996,49021,Benavente,Zamora,154,129,25
1996,49275,Zamora,Zamora,410,477,-67
1996,50067,Calatayud,Zaragoza,128,135,-7
1996,50095,Ejea de los Caballeros,Zaragoza,48,45,3
1996,50251,Tarazona,Zaragoza,88,74,14
1996,50297,Zaragoza,Zaragoza,2787,2829,-42
1996,51001,Ceuta,Ceuta,978,1182,-204
1996,52001,Melilla,Melilla,1909,1226,683
1997,01036,Laudio/Llodio,Álava,164,280,-116
1997,01059,Vitoria-Gasteiz,Álava,2513,2059,454
1997,02003,Albacete,Albacete,1157,1316,-159
1997,02009,Almansa,Albacete,210,239,-29
1997,02037,Hellín,Albacete,204,283,-79
1997,02069,La Roda,Albacete,91,122,-31
1997,02081,Villarrobledo,Albacete,189,205,-16
1997,03009,Alcoy/Alcoi,Alicante,251,355,-104
1997,03011,L'Alfàs del Pi,Alicante,189,90,99
1997,03014,Alicante/Alacant,Alicante,3318,2127,1191
1997,03015,Almoradí,Alicante,92,79,13
1997,03018,Altea,Alicante,165,88,77
1997,03019,Aspe,Alicante,52,52,0
1997,03031,Benidorm,Alicante,1425,845,580
1997,03047,Calp,Alicante,266,123,143
1997,03049,Callosa de Segura,Alicante,56,58,-2
1997,03050,El Campello,Alicante,273,110,163
1997,03056,Cocentaina,Alicante,51,58,-7
1997,03059,Crevillent,Alicante,85,91,-6
1997,03063,Dénia,Alicante,420,237,183
1997,03065,Elche/Elx,Alicante,1010,707,303
1997,03066,Elda,Alicante,253,215,38
1997,03079,Ibi,Alicante,95,93,2
1997,03082,Jávea/Xàbia,Alicante,250,126,124
1997,03089,Monóvar/Monòver,Alicante,30,23,7
1997,03090,Mutxamel,Alicante,76,68,8
1997,03093,Novelda,Alicante,80,74,6
1997,03099,Orihuela,Alicante,571,490,81
1997,03102,Pego,Alicante,87,72,15
1997,03104,Petrer,Alicante,128,99,29
1997,03119,Sant Joan d'Alacant,Alicante,215,119,96
1997,03121,Santa Pola,Alicante,341,192,149
1997,03122,San Vicente del Raspeig/Sant Vicent del Raspeig,Alicante,242,160,82
1997,03133,Torrevieja,Alicante,2573,872,1701
1997,03139,Villajoyosa/La Vila Joiosa,Alicante,232,131,101
1997,03140,Villena,Alicante,180,203,-23
1997,04003,Adra,Almería,170,151,19
1997,04013,Almería,Almería,1334,1276,58
1997,04029,Berja,Almería,119,49,70
1997,04053,Huércal-Overa,Almería,180,175,5
1997,04066,Níjar,Almería,105,91,14
1997,04079,Roquetas de Mar,Almería,945,525,420
1997,04102,Vícar,Almería,215,119,96
1997,04902,El Ejido,Almería,698,356,342
1997,05019,Ávila,Ávila,475,562,-87
1997,06011,Almendralejo,Badajoz,188,193,-5
1997,06015,Badajoz,Badajoz,1322,1312,10
1997,06044,Don Benito,Badajoz,207,306,-99
1997,06083,Mérida,Badajoz,438,443,-5
1997,06088,Montijo,Badajoz,142,96,46
1997,06095,Olivenza,Badajoz,90,92,-2
1997,06149,Villafranca de los Barros,Badajoz,49,63,-14
1997,06153,Villanueva de la Serena,Badajoz,177,190,-13
1997,06158,Zafra,Badajoz,88,113,-25
1997,07003,Alcúdia,Baleares,380,206,174
1997,07011,Calvià,Baleares,826,289,537
1997,07015,Ciutadella de Menorca,Baleares,353,184,169
1997,07022,Felanitx,Baleares,174,72,102
1997,07026,Eivissa,Baleares,727,667,60
1997,07027,Inca,Baleares,228,104,124
1997,07031,Llucmajor,Baleares,356,177,179
1997,07032,Maó-Mahón,Baleares,327,315,12
1997,07033,Manacor,Baleares,679,214,465
1997,07036,Marratxí,Baleares,85,29,56
1997,07040,Palma,Baleares,4474,2915,1559
1997,07042,Pollença,Baleares,265,88,177
1997,07044,Sa Pobla,Baleares,25,28,-3
1997,07046,Sant Antoni de Portmany,Baleares,234,131,103
1997,07048,Sant Josep de sa Talaia,Baleares,211,87,124
1997,07054,Santa Eulària des Riu,Baleares,556,184,372
1997,07061,Sóller,Baleares,125,32,93
1997,08006,Arenys de Mar,Barcelona,60,87,-27
1997,08015,Badalona,Barcelona,727,1238,-511
1997,08019,Barcelona,Barcelona,7012,12454,-5442
1997,08022,Berga,Barcelona,46,96,-50
1997,08033,Caldes de Montbui,Barcelona,28,51,-23
1997,08035,Calella,Barcelona,112,112,0
1997,08041,Canovelles,Barcelona,57,52,5
1997,08046,Cardedeu,Barcelona,60,37,23
1997,08051,Castellar del Vallès,Barcelona,62,69,-7
1997,08056,Castelldefels,Barcelona,524,394,130
1997,08073,Cornellà de Llobregat,Barcelona,343,501,-158
1997,08076,Esparreguera,Barcelona,110,87,23
1997,08077,Esplugues de Llobregat,Barcelona,234,334,-100
1997,08086,Les Franqueses del Vallès,Barcelona,64,38,26
1997,08088,La Garriga,Barcelona,25,57,-32
1997,08089,Gavà,Barcelona,227,270,-43
1997,08096,Granollers,Barcelona,217,298,-81
1997,08101,L'Hospitalet de Llobregat,Barcelona,989,1747,-758
1997,08102,Igualada,Barcelona,122,213,-91
1997,08105,La Llagosta,Barcelona,42,70,-28
1997,08110,Malgrat de Mar,Barcelona,111,149,-38
1997,08112,Manlleu,Barcelona,70,129,-59
1997,08113,Manresa,Barcelona,170,244,-74
1997,08114,Martorell,Barcelona,132,115,17
1997,08118,El Masnou,Barcelona,100,143,-43
1997,08121,Mataró,Barcelona,428,508,-80
1997,08123,Molins de Rei,Barcelona,74,107,-33
1997,08124,Mollet del Vallès,Barcelona,234,252,-18
1997,08125,Montcada i Reixac,Barcelona,95,135,-40
1997,08136,Montornès del Vallès,Barcelona,54,63,-9
1997,08147,Olesa de Montserrat,Barcelona,101,76,25
1997,08159,Parets del Vallès,Barcelona,59,79,-20
1997,08163,Pineda de Mar,Barcelona,156,221,-65
1997,08169,El Prat de Llobregat,Barcelona,281,476,-195
1997,08172,Premià de Mar,Barcelona,122,211,-89
1997,08180,Ripollet,Barcelona,151,191,-40
1997,08184,Rubí,Barcelona,276,300,-24
1997,08187,Sabadell,Barcelona,683,955,-272
1997,08194,Sant Adrià de Besòs,Barcelona,100,156,-56
1997,08196,Sant Andreu de la Barca,Barcelona,125,203,-78
1997,08200,Sant Boi de Llobregat,Barcelona,386,426,-40
1997,08202,Sant Celoni,Barcelona,87,131,-44
1997,08205,Sant Cugat del Vallès,Barcelona,420,304,116
1997,08211,Sant Feliu de Llobregat,Barcelona,131,253,-122
1997,08217,Sant Joan Despí,Barcelona,59,148,-89
1997,08219,Vilassar de Mar,Barcelona,102,97,5
