ano,provbaja,origin_province,provalta,destination_province,migration
2017,07,Baleares,52,Melilla,61
2017,08,Barcelona,01,Álava,219
2017,08,Barcelona,02,Albacete,233
2017,08,Barcelona,03,Alicante,1563
2017,08,Barcelona,04,Almería,809
2017,08,Barcelona,05,Ávila,84
2017,08,Barcelona,06,Badajoz,581
2017,08,Barcelona,07,Baleares,3450
2017,08,Barcelona,09,Burgos,197
2017,08,Barcelona,10,Cáceres,275
2017,08,Barcelona,11,Cádiz,727
2017,08,Barcelona,12,Castellón,1097
2017,08,Barcelona,13,Ciudad Real,318
2017,08,Barcelona,14,Córdoba,633
2017,08,Barcelona,15,A Coruña,690
2017,08,Barcelona,16,Cuenca,213
2017,08,Barcelona,17,Girona,7284
2017,08,Barcelona,18,Granada,972
2017,08,Barcelona,19,Guadalajara,172
2017,08,Barcelona,20,Guipúzcoa,441
2017,08,Barcelona,21,Huelva,259
2017,08,Barcelona,22,Huesca,632
2017,08,Barcelona,23,Jaén,459
2017,08,Barcelona,24,León,338
2017,08,Barcelona,25,Lleida,2679
2017,08,Barcelona,26,La Rioja,243
2017,08,Barcelona,27,Lugo,406
2017,08,Barcelona,28,Madrid,5542
2017,08,Barcelona,29,Málaga,1470
2017,08,Barcelona,30,Murcia,998
2017,08,Barcelona,31,Navarra,539
2017,08,Barcelona,32,Ourense,354
2017,08,Barcelona,33,Asturias,536
2017,08,Barcelona,34,Palencia,86
2017,08,Barcelona,35,Las Palmas,980
2017,08,Barcelona,36,Pontevedra,487
2017,08,Barcelona,37,Salamanca,214
2017,08,Barcelona,38,Santa Cruz de Tenerife,971
2017,08,Barcelona,39,Cantabria,385
2017,08,Barcelona,40,Segovia,44
2017,08,Barcelona,41,Sevilla,1213
2017,08,Barcelona,42,Soria,116
2017,08,Barcelona,43,Tarragona,8020
2017,08,Barcelona,44,Teruel,338
2017,08,Barcelona,45,Toledo,376
2017,08,Barcelona,46,Valencia,2270
2017,08,Barcelona,47,Valladolid,262
2017,08,Barcelona,48,Vizcaya,525
2017,08,Barcelona,49,Zamora,132
2017,08,Barcelona,50,Zaragoza,1225
2017,08,Barcelona,51,Ceuta,92
2017,08,Barcelona,52,Melilla,143
2017,09,Burgos,01,Álava,515
2017,09,Burgos,02,Albacete,38
2017,09,Burgos,03,Alicante,124
2017,09,Burgos,04,Almería,47
2017,09,Burgos,05,Ávila,24
2017,09,Burgos,06,Badajoz,38
2017,09,Burgos,07,Baleares,111
2017,09,Burgos,08,Barcelona,250
2017,09,Burgos,10,Cáceres,32
2017,09,Burgos,11,Cádiz,30
2017,09,Burgos,12,Castellón,34
2017,09,Burgos,13,Ciudad Real,20
2017,09,Burgos,14,Córdoba,14
2017,09,Burgos,15,A Coruña,58
2017,09,Burgos,16,Cuenca,18
2017,09,Burgos,17,Girona,39
2017,09,Burgos,18,Granada,46
2017,09,Burgos,19,Guadalajara,33
2017,09,Burgos,20,Guipúzcoa,126
2017,09,Burgos,21,Huelva,25
2017,09,Burgos,22,Huesca,18
2017,09,Burgos,23,Jaén,13
2017,09,Burgos,24,León,101
2017,09,Burgos,25,Lleida,33
2017,09,Burgos,26,La Rioja,185
2017,09,Burgos,27,Lugo,24
2017,09,Burgos,28,Madrid,1130
2017,09,Burgos,29,Málaga,65
2017,09,Burgos,30,Murcia,78
2017,09,Burgos,31,Navarra,105
2017,09,Burgos,32,Ourense,24
2017,09,Burgos,33,Asturias,108
2017,09,Burgos,34,Palencia,160
2017,09,Burgos,35,Las Palmas,49
2017,09,Burgos,36,Pontevedra,39
2017,09,Burgos,37,Salamanca,95
2017,09,Burgos,38,Santa Cruz de Tenerife,60
2017,09,Burgos,39,Cantabria,292
2017,09,Burgos,40,Segovia,121
2017,09,Burgos,41,Sevilla,42
2017,09,Burgos,42,Soria,110
2017,09,Burgos,43,Tarragona,61
2017,09,Burgos,44,Teruel,6
2017,09,Burgos,45,Toledo,44
2017,09,Burgos,46,Valencia,130
2017,09,Burgos,47,Valladolid,242
2017,09,Burgos,48,Vizcaya,651
2017,09,Burgos,49,Zamora,43
2017,09,Burgos,50,Zaragoza,142
2017,09,Burgos,51,Ceuta,1
2017,09,Burgos,52,Melilla,12
2017,10,Cáceres,01,Álava,66
2017,10,Cáceres,02,Albacete,26
2017,10,Cáceres,03,Alicante,140
2017,10,Cáceres,04,Almería,34
2017,10,Cáceres,05,Ávila,68
2017,10,Cáceres,06,Badajoz,796
2017,10,Cáceres,07,Baleares,208
2017,10,Cáceres,08,Barcelona,351
2017,10,Cáceres,09,Burgos,36
2017,10,Cáceres,11,Cádiz,92
2017,10,Cáceres,12,Castellón,39
2017,10,Cáceres,13,Ciudad Real,59
2017,10,Cáceres,14,Córdoba,71
2017,10,Cáceres,15,A Coruña,50
2017,10,Cáceres,16,Cuenca,20
2017,10,Cáceres,17,Girona,50
2017,10,Cáceres,18,Granada,77
2017,10,Cáceres,19,Guadalajara,104
2017,10,Cáceres,20,Guipúzcoa,74
2017,10,Cáceres,21,Huelva,91
2017,10,Cáceres,22,Huesca,14
2017,10,Cáceres,23,Jaén,37
2017,10,Cáceres,24,León,46
2017,10,Cáceres,25,Lleida,26
2017,10,Cáceres,26,La Rioja,20
2017,10,Cáceres,27,Lugo,12
2017,10,Cáceres,28,Madrid,2370
2017,10,Cáceres,29,Málaga,132
2017,10,Cáceres,30,Murcia,91
2017,10,Cáceres,31,Navarra,65
2017,10,Cáceres,32,Ourense,19
2017,10,Cáceres,33,Asturias,66
2017,10,Cáceres,34,Palencia,20
2017,10,Cáceres,35,Las Palmas,86
2017,10,Cáceres,36,Pontevedra,42
2017,10,Cáceres,37,Salamanca,328
2017,10,Cáceres,38,Santa Cruz de Tenerife,93
2017,10,Cáceres,39,Cantabria,47
2017,10,Cáceres,40,Segovia,33
2017,10,Cáceres,41,Sevilla,120
2017,10,Cáceres,42,Soria,24
2017,10,Cáceres,43,Tarragona,57
2017,10,Cáceres,44,Teruel,12
2017,10,Cáceres,45,Toledo,376
2017,10,Cáceres,46,Valencia,157
2017,10,Cáceres,47,Valladolid,93
2017,10,Cáceres,48,Vizcaya,101
2017,10,Cáceres,49,Zamora,17
2017,10,Cáceres,50,Zaragoza,57
2017,10,Cáceres,51,Ceuta,12
2017,10,Cáceres,52,Melilla,4
2017,11,Cádiz,01,Álava,82
2017,11,Cádiz,02,Albacete,39
2017,11,Cádiz,03,Alicante,249
2017,11,Cádiz,04,Almería,208
2017,11,Cádiz,05,Ávila,31
2017,11,Cádiz,06,Badajoz,186
2017,11,Cádiz,07,Baleares,1378
2017,11,Cádiz,08,Barcelona,984
2017,11,Cádiz,09,Burgos,48
2017,11,Cádiz,10,Cáceres,82
2017,11,Cádiz,12,Castellón,140
2017,11,Cádiz,13,Ciudad Real,98
2017,11,Cádiz,14,Córdoba,344
2017,11,Cádiz,15,A Coruña,441
2017,11,Cádiz,16,Cuenca,26
2017,11,Cádiz,17,Girona,147
2017,11,Cádiz,18,Granada,460
2017,11,Cádiz,19,Guadalajara,84
2017,11,Cádiz,20,Guipúzcoa,113
2017,11,Cádiz,21,Huelva,322
2017,11,Cádiz,22,Huesca,42
2017,11,Cádiz,23,Jaén,186
2017,11,Cádiz,24,León,37
2017,11,Cádiz,25,Lleida,78
2017,11,Cádiz,26,La Rioja,67
2017,11,Cádiz,27,Lugo,36
2017,11,Cádiz,28,Madrid,2619
2017,11,Cádiz,29,Málaga,2113
2017,11,Cádiz,30,Murcia,448
2017,11,Cádiz,31,Navarra,150
2017,11,Cádiz,32,Ourense,31
2017,11,Cádiz,33,Asturias,100
2017,11,Cádiz,34,Palencia,34
2017,11,Cádiz,35,Las Palmas,866
2017,11,Cádiz,36,Pontevedra,113
2017,11,Cádiz,37,Salamanca,54
2017,11,Cádiz,38,Santa Cruz de Tenerife,415
2017,11,Cádiz,39,Cantabria,125
2017,11,Cádiz,40,Segovia,23
2017,11,Cádiz,41,Sevilla,2094
2017,11,Cádiz,42,Soria,8
2017,11,Cádiz,43,Tarragona,130
2017,11,Cádiz,44,Teruel,29
2017,11,Cádiz,45,Toledo,157
2017,11,Cádiz,46,Valencia,302
2017,11,Cádiz,47,Valladolid,67
2017,11,Cádiz,48,Vizcaya,174
2017,11,Cádiz,49,Zamora,8
2017,11,Cádiz,50,Zaragoza,151
2017,11,Cádiz,51,Ceuta,448
2017,11,Cádiz,52,Melilla,77
2017,12,Castellón,01,Álava,32
2017,12,Castellón,02,Albacete,77
2017,12,Castellón,03,Alicante,387
2017,12,Castellón,04,Almería,120
2017,12,Castellón,05,Ávila,5
2017,12,Castellón,06,Badajoz,38
2017,12,Castellón,07,Baleares,308
2017,12,Castellón,08,Barcelona,995
2017,12,Castellón,09,Burgos,25
2017,12,Castellón,10,Cáceres,26
2017,12,Castellón,11,Cádiz,101
2017,12,Castellón,13,Ciudad Real,56
2017,12,Castellón,14,Córdoba,54
2017,12,Castellón,15,A Coruña,62
2017,12,Castellón,16,Cuenca,42
2017,12,Castellón,17,Girona,97
2017,12,Castellón,18,Granada,77
2017,12,Castellón,19,Guadalajara,33
2017,12,Castellón,20,Guipúzcoa,40
2017,12,Castellón,21,Huelva,26
2017,12,Castellón,22,Huesca,96
2017,12,Castellón,23,Jaén,67
2017,12,Castellón,24,León,42
2017,12,Castellón,25,Lleida,194
2017,12,Castellón,26,La Rioja,35
2017,12,Castellón,27,Lugo,33
2017,12,Castellón,28,Madrid,699
2017,12,Castellón,29,Málaga,91
2017,12,Castellón,30,Murcia,168
2017,12,Castellón,31,Navarra,113
2017,12,Castellón,32,Ourense,29
2017,12,Castellón,33,Asturias,53
2017,12,Castellón,34,Palencia,9
2017,12,Castellón,35,Las Palmas,80
2017,12,Castellón,36,Pontevedra,46
2017,12,Castellón,37,Salamanca,30
2017,12,Castellón,38,Santa Cruz de Tenerife,80
2017,12,Castellón,39,Cantabria,27
2017,12,Castellón,40,Segovia,13
2017,12,Castellón,41,Sevilla,65
2017,12,Castellón,42,Soria,10
2017,12,Castellón,43,Tarragona,543
2017,12,Castellón,44,Teruel,190
2017,12,Castellón,45,Toledo,86
2017,12,Castellón,46,Valencia,2333
2017,12,Castellón,47,Valladolid,42
2017,12,Castellón,48,Vizcaya,64
2017,12,Castellón,49,Zamora,10
2017,12,Castellón,50,Zaragoza,262
2017,12,Castellón,51,Ceuta,16
2017,12,Castellón,52,Melilla,11
2017,13,Ciudad Real,01,Álava,19
2017,13,Ciudad Real,02,Albacete,304
2017,13,Ciudad Real,03,Alicante,432
2017,13,Ciudad Real,04,Almería,107
2017,13,Ciudad Real,05,Ávila,11
2017,13,Ciudad Real,06,Badajoz,101
2017,13,Ciudad Real,07,Baleares,265
2017,13,Ciudad Real,08,Barcelona,394
2017,13,Ciudad Real,09,Burgos,29
2017,13,Ciudad Real,10,Cáceres,46
2017,13,Ciudad Real,11,Cádiz,104
2017,13,Ciudad Real,12,Castellón,85
2017,13,Ciudad Real,14,Córdoba,235
2017,13,Ciudad Real,15,A Coruña,44
2017,13,Ciudad Real,16,Cuenca,163
2017,13,Ciudad Real,17,Girona,60
2017,13,Ciudad Real,18,Granada,155
2017,13,Ciudad Real,19,Guadalajara,115
2017,13,Ciudad Real,20,Guipúzcoa,37
2017,13,Ciudad Real,21,Huelva,50
2017,13,Ciudad Real,22,Huesca,21
2017,13,Ciudad Real,23,Jaén,205
2017,13,Ciudad Real,24,León,40
2017,13,Ciudad Real,25,Lleida,25
2017,13,Ciudad Real,26,La Rioja,30
2017,13,Ciudad Real,27,Lugo,18
2017,13,Ciudad Real,28,Madrid,2810
2017,13,Ciudad Real,29,Málaga,254
2017,13,Ciudad Real,30,Murcia,216
2017,13,Ciudad Real,31,Navarra,78
2017,13,Ciudad Real,32,Ourense,10
2017,13,Ciudad Real,33,Asturias,96
2017,13,Ciudad Real,34,Palencia,14
2017,13,Ciudad Real,35,Las Palmas,133
2017,13,Ciudad Real,36,Pontevedra,33
2017,13,Ciudad Real,37,Salamanca,30
2017,13,Ciudad Real,38,Santa Cruz de Tenerife,82
2017,13,Ciudad Real,39,Cantabria,60
2017,13,Ciudad Real,40,Segovia,9
2017,13,Ciudad Real,41,Sevilla,153
2017,13,Ciudad Real,42,Soria,17
2017,13,Ciudad Real,43,Tarragona,100
2017,13,Ciudad Real,44,Teruel,10
2017,13,Ciudad Real,45,Toledo,721
2017,13,Ciudad Real,46,Valencia,390
2017,13,Ciudad Real,47,Valladolid,54
2017,13,Ciudad Real,48,Vizcaya,66
2017,13,Ciudad Real,49,Zamora,9
2017,13,Ciudad Real,50,Zaragoza,93
2017,13,Ciudad Real,51,Ceuta,4
2017,13,Ciudad Real,52,Melilla,20
2017,14,Córdoba,01,Álava,53
2017,14,Córdoba,02,Albacete,70
2017,14,Córdoba,03,Alicante,248
2017,14,Córdoba,04,Almería,219
2017,14,Córdoba,05,Ávila,16
2017,14,Córdoba,06,Badajoz,245
2017,14,Córdoba,07,Baleares,654
2017,14,Córdoba,08,Barcelona,686
2017,14,Córdoba,09,Burgos,46
2017,14,Córdoba,10,Cáceres,36
2017,14,Córdoba,11,Cádiz,421
2017,14,Córdoba,12,Castellón,81
2017,14,Córdoba,13,Ciudad Real,172
2017,14,Córdoba,15,A Coruña,40
2017,14,Córdoba,16,Cuenca,40
2017,14,Córdoba,17,Girona,102
2017,14,Córdoba,18,Granada,463
2017,14,Córdoba,19,Guadalajara,71
2017,14,Córdoba,20,Guipúzcoa,46
2017,14,Córdoba,21,Huelva,202
2017,14,Córdoba,22,Huesca,22
2017,14,Córdoba,23,Jaén,452
2017,14,Córdoba,24,León,16
2017,14,Córdoba,25,Lleida,50
2017,14,Córdoba,26,La Rioja,30
2017,14,Córdoba,27,Lugo,12
2017,14,Córdoba,28,Madrid,1441
2017,14,Córdoba,29,Málaga,1790
2017,14,Córdoba,30,Murcia,199
2017,14,Córdoba,31,Navarra,36
2017,14,Córdoba,32,Ourense,9
2017,14,Córdoba,33,Asturias,45
2017,14,Córdoba,34,Palencia,7
2017,14,Córdoba,35,Las Palmas,267
2017,14,Córdoba,36,Pontevedra,31
2017,14,Córdoba,37,Salamanca,18
2017,14,Córdoba,38,Santa Cruz de Tenerife,118
2017,14,Córdoba,39,Cantabria,51
2017,14,Córdoba,40,Segovia,15
2017,14,Córdoba,41,Sevilla,1029
2017,14,Córdoba,42,Soria,22
2017,14,Córdoba,43,Tarragona,132
2017,14,Córdoba,44,Teruel,14
2017,14,Córdoba,45,Toledo,123
2017,14,Córdoba,46,Valencia,224
2017,14,Córdoba,47,Valladolid,51
2017,14,Córdoba,48,Vizcaya,61
2017,14,Córdoba,49,Zamora,3
2017,14,Córdoba,50,Zaragoza,158
2017,14,Córdoba,51,Ceuta,44
2017,14,Córdoba,52,Melilla,46
2017,15,A Coruña,01,Álava,51
2017,15,A Coruña,02,Albacete,33
2017,15,A Coruña,03,Alicante,217
2017,15,A Coruña,04,Almería,45
2017,15,A Coruña,05,Ávila,28
2017,15,A Coruña,06,Badajoz,39
2017,15,A Coruña,07,Baleares,412
2017,15,A Coruña,08,Barcelona,741
2017,15,A Coruña,09,Burgos,46
2017,15,A Coruña,10,Cáceres,29
2017,15,A Coruña,11,Cádiz,355
2017,15,A Coruña,12,Castellón,54
2017,15,A Coruña,13,Ciudad Real,25
2017,15,A Coruña,14,Córdoba,25
2017,15,A Coruña,16,Cuenca,13
2017,15,A Coruña,17,Girona,81
2017,15,A Coruña,18,Granada,79
2017,15,A Coruña,19,Guadalajara,42
2017,15,A Coruña,20,Guipúzcoa,106
2017,15,A Coruña,21,Huelva,34
2017,15,A Coruña,22,Huesca,29
2017,15,A Coruña,23,Jaén,17
2017,15,A Coruña,24,León,208
2017,15,A Coruña,25,Lleida,31
2017,15,A Coruña,26,La Rioja,52
2017,15,A Coruña,27,Lugo,997
2017,15,A Coruña,28,Madrid,1856
2017,15,A Coruña,29,Málaga,190
2017,15,A Coruña,30,Murcia,260
2017,15,A Coruña,31,Navarra,79
2017,15,A Coruña,32,Ourense,550
2017,15,A Coruña,33,Asturias,315
2017,15,A Coruña,34,Palencia,14
2017,15,A Coruña,35,Las Palmas,525
2017,15,A Coruña,36,Pontevedra,2107
2017,15,A Coruña,37,Salamanca,44
2017,15,A Coruña,38,Santa Cruz de Tenerife,329
2017,15,A Coruña,39,Cantabria,145
2017,15,A Coruña,40,Segovia,16
2017,15,A Coruña,41,Sevilla,102
2017,15,A Coruña,42,Soria,10
2017,15,A Coruña,43,Tarragona,68
2017,15,A Coruña,44,Teruel,8
2017,15,A Coruña,45,Toledo,57
2017,15,A Coruña,46,Valencia,212
2017,15,A Coruña,47,Valladolid,90
2017,15,A Coruña,48,Vizcaya,154
2017,15,A Coruña,49,Zamora,38
2017,15,A Coruña,50,Zaragoza,113
2017,15,A Coruña,51,Ceuta,10
2017,15,A Coruña,52,Melilla,13
2017,16,Cuenca,01,Álava,9
2017,16,Cuenca,02,Albacete,402
2017,16,Cuenca,03,Alicante,185
2017,16,Cuenca,04,Almería,31
2017,16,Cuenca,05,Ávila,10
2017,16,Cuenca,06,Badajoz,22
2017,16,Cuenca,07,Baleares,110
2017,16,Cuenca,08,Barcelona,179
2017,16,Cuenca,09,Burgos,21
2017,16,Cuenca,10,Cáceres,15
2017,16,Cuenca,11,Cádiz,20
2017,16,Cuenca,12,Castellón,73
2017,16,Cuenca,13,Ciudad Real,131
2017,16,Cuenca,14,Córdoba,41
2017,16,Cuenca,15,A Coruña,17
2017,16,Cuenca,17,Girona,22
2017,16,Cuenca,18,Granada,45
2017,16,Cuenca,19,Guadalajara,112
2017,16,Cuenca,20,Guipúzcoa,16
2017,16,Cuenca,21,Huelva,16
2017,16,Cuenca,22,Huesca,12
2017,16,Cuenca,23,Jaén,30
2017,16,Cuenca,24,León,23
2017,16,Cuenca,25,Lleida,14
2017,16,Cuenca,26,La Rioja,8
2017,16,Cuenca,27,Lugo,5
2017,16,Cuenca,28,Madrid,1461
2017,16,Cuenca,29,Málaga,38
2017,16,Cuenca,30,Murcia,125
2017,16,Cuenca,31,Navarra,35
2017,16,Cuenca,32,Ourense,5
2017,16,Cuenca,33,Asturias,22
2017,16,Cuenca,34,Palencia,5
2017,16,Cuenca,35,Las Palmas,27
2017,16,Cuenca,36,Pontevedra,6
2017,16,Cuenca,37,Salamanca,7
2017,16,Cuenca,38,Santa Cruz de Tenerife,36
2017,16,Cuenca,39,Cantabria,8
2017,16,Cuenca,40,Segovia,14
2017,16,Cuenca,41,Sevilla,33
2017,16,Cuenca,42,Soria,16
2017,16,Cuenca,43,Tarragona,35
2017,16,Cuenca,44,Teruel,24
2017,16,Cuenca,45,Toledo,214
2017,16,Cuenca,46,Valencia,839
2017,16,Cuenca,47,Valladolid,19
2017,16,Cuenca,48,Vizcaya,26
2017,16,Cuenca,49,Zamora,10
2017,16,Cuenca,50,Zaragoza,51
2017,16,Cuenca,51,Ceuta,2
2017,16,Cuenca,52,Melilla,4
2017,17,Girona,01,Álava,27
2017,17,Girona,02,Albacete,34
2017,17,Girona,03,Alicante,283
2017,17,Girona,04,Almería,148
2017,17,Girona,05,Ávila,17
2017,17,Girona,06,Badajoz,86
2017,17,Girona,07,Baleares,311
2017,17,Girona,08,Barcelona,6667
2017,17,Girona,09,Burgos,36
2017,17,Girona,10,Cáceres,43
2017,17,Girona,11,Cádiz,119
2017,17,Girona,12,Castellón,115
2017,17,Girona,13,Ciudad Real,43
2017,17,Girona,14,Córdoba,71
2017,17,Girona,15,A Coruña,68
2017,17,Girona,16,Cuenca,28
2017,17,Girona,18,Granada,169
2017,17,Girona,19,Guadalajara,33
2017,17,Girona,20,Guipúzcoa,50
2017,17,Girona,21,Huelva,32
2017,17,Girona,22,Huesca,63
2017,17,Girona,23,Jaén,127
2017,17,Girona,24,León,33
2017,17,Girona,25,Lleida,281
2017,17,Girona,26,La Rioja,31
2017,17,Girona,27,Lugo,26
2017,17,Girona,28,Madrid,520
2017,17,Girona,29,Málaga,241
2017,17,Girona,30,Murcia,147
2017,17,Girona,31,Navarra,65
2017,17,Girona,32,Ourense,29
2017,17,Girona,33,Asturias,82
2017,17,Girona,34,Palencia,13
2017,17,Girona,35,Las Palmas,159
2017,17,Girona,36,Pontevedra,62
2017,17,Girona,37,Salamanca,33
2017,17,Girona,38,Santa Cruz de Tenerife,128
2017,17,Girona,39,Cantabria,42
2017,17,Girona,40,Segovia,11
2017,17,Girona,41,Sevilla,173
2017,17,Girona,42,Soria,16
2017,17,Girona,43,Tarragona,426
2017,17,Girona,44,Teruel,26
2017,17,Girona,45,Toledo,80
2017,17,Girona,46,Valencia,282
2017,17,Girona,47,Valladolid,51
2017,17,Girona,48,Vizcaya,59
2017,17,Girona,49,Zamora,13
2017,17,Girona,50,Zaragoza,161
2017,17,Girona,51,Ceuta,12
2017,17,Girona,52,Melilla,52
2017,18,Granada,01,Álava,39
2017,18,Granada,02,Albacete,51
2017,18,Granada,03,Alicante,522
2017,18,Granada,04,Almería,1684
2017,18,Granada,05,Ávila,20
2017,18,Granada,06,Badajoz,86
2017,18,Granada,07,Baleares,1180
2017,18,Granada,08,Barcelona,1003
2017,18,Granada,09,Burgos,41
2017,18,Granada,10,Cáceres,44
2017,18,Granada,11,Cádiz,426
2017,18,Granada,12,Castellón,100
2017,18,Granada,13,Ciudad Real,131
2017,18,Granada,14,Córdoba,382
2017,18,Granada,15,A Coruña,55
2017,18,Granada,16,Cuenca,31
2017,18,Granada,17,Girona,217
2017,18,Granada,19,Guadalajara,70
2017,18,Granada,20,Guipúzcoa,80
2017,18,Granada,21,Huelva,132
2017,18,Granada,22,Huesca,57
2017,18,Granada,23,Jaén,618
2017,18,Granada,24,León,42
2017,18,Granada,25,Lleida,88
2017,18,Granada,26,La Rioja,38
2017,18,Granada,27,Lugo,23
2017,18,Granada,28,Madrid,1804
2017,18,Granada,29,Málaga,2011
2017,18,Granada,30,Murcia,730
2017,18,Granada,31,Navarra,127
2017,18,Granada,32,Ourense,31
2017,18,Granada,33,Asturias,87
2017,18,Granada,34,Palencia,10
2017,18,Granada,35,Las Palmas,314
2017,18,Granada,36,Pontevedra,51
2017,18,Granada,37,Salamanca,28
2017,18,Granada,38,Santa Cruz de Tenerife,203
2017,18,Granada,39,Cantabria,59
2017,18,Granada,40,Segovia,32
2017,18,Granada,41,Sevilla,554
2017,18,Granada,42,Soria,14
2017,18,Granada,43,Tarragona,173
2017,18,Granada,44,Teruel,29
2017,18,Granada,45,Toledo,118
2017,18,Granada,46,Valencia,312
2017,18,Granada,47,Valladolid,44
2017,18,Granada,48,Vizcaya,101
2017,18,Granada,49,Zamora,14
2017,18,Granada,50,Zaragoza,125
2017,18,Granada,51,Ceuta,87
2017,18,Granada,52,Melilla,191
2017,19,Guadalajara,01,Álava,29
2017,19,Guadalajara,02,Albacete,57
2017,19,Guadalajara,03,Alicante,163
2017,19,Guadalajara,04,Almería,36
2017,19,Guadalajara,05,Ávila,53
2017,19,Guadalajara,06,Badajoz,59
2017,19,Guadalajara,07,Baleares,74
2017,19,Guadalajara,08,Barcelona,219
2017,19,Guadalajara,09,Burgos,21
2017,19,Guadalajara,10,Cáceres,48
2017,19,Guadalajara,11,Cádiz,71
2017,19,Guadalajara,12,Castellón,55
2017,19,Guadalajara,13,Ciudad Real,112
2017,19,Guadalajara,14,Córdoba,32
2017,19,Guadalajara,15,A Coruña,43
2017,19,Guadalajara,16,Cuenca,82
2017,19,Guadalajara,17,Girona,30
2017,19,Guadalajara,18,Granada,45
2017,19,Guadalajara,20,Guipúzcoa,58
2017,19,Guadalajara,21,Huelva,28
2017,19,Guadalajara,22,Huesca,24
2017,19,Guadalajara,23,Jaén,42
2017,19,Guadalajara,24,León,33
2017,19,Guadalajara,25,Lleida,24
2017,19,Guadalajara,26,La Rioja,27
2017,19,Guadalajara,27,Lugo,12
2017,19,Guadalajara,28,Madrid,4739
2017,19,Guadalajara,29,Málaga,99
2017,19,Guadalajara,30,Murcia,66
2017,19,Guadalajara,31,Navarra,50
2017,19,Guadalajara,32,Ourense,11
2017,19,Guadalajara,33,Asturias,67
2017,19,Guadalajara,34,Palencia,9
2017,19,Guadalajara,35,Las Palmas,89
2017,19,Guadalajara,36,Pontevedra,47
2017,19,Guadalajara,37,Salamanca,23
2017,19,Guadalajara,38,Santa Cruz de Tenerife,73
2017,19,Guadalajara,39,Cantabria,36
2017,19,Guadalajara,40,Segovia,24
2017,19,Guadalajara,41,Sevilla,53
2017,19,Guadalajara,42,Soria,41
2017,19,Guadalajara,43,Tarragona,34
2017,19,Guadalajara,44,Teruel,52
2017,19,Guadalajara,45,Toledo,170
2017,19,Guadalajara,46,Valencia,162
2017,19,Guadalajara,47,Valladolid,40
2017,19,Guadalajara,48,Vizcaya,51
2017,19,Guadalajara,49,Zamora,14
2017,19,Guadalajara,50,Zaragoza,154
2017,19,Guadalajara,51,Ceuta,6
2017,19,Guadalajara,52,Melilla,5
2017,20,Guipúzcoa,01,Álava,642
2017,20,Guipúzcoa,02,Albacete,25
2017,20,Guipúzcoa,03,Alicante,158
2017,20,Guipúzcoa,04,Almería,24
2017,20,Guipúzcoa,05,Ávila,9
2017,20,Guipúzcoa,06,Badajoz,74
2017,20,Guipúzcoa,07,Baleares,150
2017,20,Guipúzcoa,08,Barcelona,510
2017,20,Guipúzcoa,09,Burgos,91
2017,20,Guipúzcoa,10,Cáceres,76
2017,20,Guipúzcoa,11,Cádiz,64
2017,20,Guipúzcoa,12,Castellón,31
2017,20,Guipúzcoa,13,Ciudad Real,13
2017,20,Guipúzcoa,14,Córdoba,26
2017,20,Guipúzcoa,15,A Coruña,96
2017,20,Guipúzcoa,16,Cuenca,5
2017,20,Guipúzcoa,17,Girona,51
2017,20,Guipúzcoa,18,Granada,62
2017,20,Guipúzcoa,19,Guadalajara,23
2017,20,Guipúzcoa,21,Huelva,21
2017,20,Guipúzcoa,22,Huesca,52
2017,20,Guipúzcoa,23,Jaén,14
2017,20,Guipúzcoa,24,León,36
2017,20,Guipúzcoa,25,Lleida,45
2017,20,Guipúzcoa,26,La Rioja,171
2017,20,Guipúzcoa,27,Lugo,27
2017,20,Guipúzcoa,28,Madrid,786
2017,20,Guipúzcoa,29,Málaga,103
2017,20,Guipúzcoa,30,Murcia,72
2017,20,Guipúzcoa,31,Navarra,868
2017,20,Guipúzcoa,32,Ourense,55
2017,20,Guipúzcoa,33,Asturias,117
2017,20,Guipúzcoa,34,Palencia,33
2017,20,Guipúzcoa,35,Las Palmas,118
2017,20,Guipúzcoa,36,Pontevedra,61
2017,20,Guipúzcoa,37,Salamanca,80
2017,20,Guipúzcoa,38,Santa Cruz de Tenerife,80
2017,20,Guipúzcoa,39,Cantabria,133
2017,20,Guipúzcoa,40,Segovia,14
2017,20,Guipúzcoa,41,Sevilla,66
2017,20,Guipúzcoa,42,Soria,25
2017,20,Guipúzcoa,43,Tarragona,72
2017,20,Guipúzcoa,44,Teruel,7
2017,20,Guipúzcoa,45,Toledo,50
2017,20,Guipúzcoa,46,Valencia,140
2017,20,Guipúzcoa,47,Valladolid,67
2017,20,Guipúzcoa,48,Vizcaya,1383
2017,20,Guipúzcoa,49,Zamora,30
2017,20,Guipúzcoa,50,Zaragoza,135
2017,20,Guipúzcoa,51,Ceuta,10
2017,20,Guipúzcoa,52,Melilla,7
2017,21,Huelva,01,Álava,20
2017,21,Huelva,02,Albacete,34
2017,21,Huelva,03,Alicante,82
2017,21,Huelva,04,Almería,133
2017,21,Huelva,05,Ávila,8
2017,21,Huelva,06,Badajoz,197
2017,21,Huelva,07,Baleares,240
2017,21,Huelva,08,Barcelona,387
2017,21,Huelva,09,Burgos,20
2017,21,Huelva,10,Cáceres,76
2017,21,Huelva,11,Cádiz,281
2017,21,Huelva,12,Castellón,34
2017,21,Huelva,13,Ciudad Real,45
