fecha_buena,Afganistán,Albania,Alemania,Andorra,Angola,Antigua y Barbuda,Arabia Saudí,Argelia,Argentina,Armenia,Australia,Austria,Azerbaiyán,Bahrein,Bangladesh,Barbados,Bélgica,Belice,Benín,Bielorrusia,Bolivia,Bosnia-Herzegovina,Botsuana,Brasil,Brunei,Bulgaria,Burkina Faso,Burundi,Bután,Camboya,Camerún,Canadá,Chad,Chile,China,Chipre,Ciudad del Vaticano,Colombia,Comoras,Congo (Brazzaville),Congo (Kinshasa),Corea del Sur,Costa Rica,Croacia,Cuba,Dinamarca,Dominica,Ecuador,Egipto,El Salvador,Emiratos Árabes Unidos,Eritrea,Eslovaquia,Eslovenia,España,Estados Unidos,Estonia,Esuatini,Etiopía,Filipinas,Finlandia,Fiyi,Francia,Gabón,Gambia,Georgia,Ghana,Granada,Grecia,Guatemala,Guinea,Guinea-Bisáu,Guinea Ecuatorial,Guyana,Haití,Honduras,Hungría,India,Indonesia,Irak,Irán,Irlanda,Islandia,Israel,Italia,Jamaica,Japón,Jordania,Kazajistán,Kenia,Kirguistán,Kosovo,Kuwait,Lesotho,Letonia,Líbano,Liberia,Libia,Liechtenstein,Lituania,Luxemburgo,Macedonia del Norte,Madagascar,Malasia,Malaui,Maldivas,Mali,Malta,Marruecos,Mauricio,Mauritania,México,Moldavia,Mónaco,Mongolia,Montenegro,Mozambique,Namibia,Nepal,Nicaragua,Níger,Nigeria,Noruega,Nueva Zelanda,Omán,Países Bajos,Pakistán,Panamá,Papúa Nueva Guinea,Paraguay,Perú,Polonia,Portugal,Qatar,Reino Unido,República Centroafricana,República Checa,República Dominicana,Ruanda,Rumanía,Rusia,Sahara Occidental,San Cristóbal y Nieves,San Marino,San Vicente y las Granadinas,Santa Lucía,Santo Tomé y Príncipe,Senegal,Serbia,Seychelles,Sierra Leona,Singapur,Somalia,Sri Lanka,Sudáfrica,Sudán,Sudán del Sur,Suecia,Suiza,Surinam,Tailandia,Taiwán,Tanzania,Tayikistán,Timor Oriental,Togo,Trinidad y Tobago,Túnez,Turquía,Ucrania,Uganda,Uruguay,Uzbekistán,Venezuela,Vietnam,Yemen,Yibuti,Zambia,Zimbabue
2020-08-15,71,141,1084,5,44,0,1436,491,6756,187,315,180,89,400,2773,2,638,35,18,81,1442,302,59,43526,0,141,9,1,4,4,61,382,1,1840,87,14,0,11403,1,12,29,103,705,125,58,159,0,1017,146,377,257,0,41,22,4064,51891,5,88,949,4433,22,0,2537,43,86,15,240,0,205,875,67,9,0,17,31,429,32,62420,1995,3599,2340,78,6,1416,476,11,1101,13,571,573,296,201,643,23,4,317,3,358,0,22,39,128,115,15,57,112,7,45,1287,0,26,5973,352,2,1,53,79,158,490,30,1,376,52,8,224,739,651,1002,12,382,7489,703,206,308,1110,2,237,967,31,1250,5035,0,0,0,0,0,1,147,230,0,8,105,3,7,4352,45,4,295,210,94,4,0,0,46,0,12,32,49,1214,1466,24,14,697,1092,20,9,4,183,86
2020-08-16,77,138,1103,5,33,0,1407,489,6867,179,309,191,93,403,2707,1,596,43,18,95,1478,302,59,43539,0,138,13,1,4,3,61,377,2,1841,83,14,0,11550,1,24,32,127,740,138,52,178,0,1012,140,356,255,0,44,24,4064,51193,5,86,1008,4477,21,0,2533,43,91,16,218,0,207,851,79,9,0,20,35,435,31,61798,2022,3831,2356,78,8,1383,478,13,1042,18,513,526,277,201,642,23,5,338,3,389,0,23,36,129,106,17,59,106,10,31,1322,0,25,5983,360,2,1,60,84,172,527,30,1,356,52,9,215,730,728,1064,16,412,6826,699,205,305,1110,2,237,940,45,1242,5000,0,0,0,0,0,1,141,226,0,6,92,4,7,3927,51,3,293,217,89,4,1,0,46,0,12,39,59,1215,1532,31,12,674,1136,18,9,4,180,87
2020-08-17,62,138,1170,6,37,0,1424,473,6465,181,294,204,99,398,2662,1,559,43,18,92,1370,230,35,43157,0,141,11,1,4,3,77,309,2,1780,76,14,0,11291,1,24,31,157,745,144,45,142,0,1007,132,332,262,0,44,25,5157,49132,5,84,1106,3977,22,0,2455,38,91,13,206,0,210,851,99,9,0,20,38,446,31,62001,2041,3791,2372,78,7,1433,487,14,1014,19,448,491,272,122,632,24,5,361,5,379,1,24,36,128,98,17,64,107,10,38,1356,0,30,5700,362,2,1,56,72,178,562,30,1,374,54,10,206,703,651,1021,17,414,7545,696,201,301,1096,4,244,891,55,1235,4966,0,0,0,0,0,1,132,217,0,6,78,4,4,3755,65,3,290,221,84,4,1,0,39,0,12,44,67,1221,1599,38,13,628,1143,19,7,4,233,80
2020-08-18,47,140,1226,6,33,0,1408,463,6436,179,266,226,106,397,2692,1,556,43,9,95,1384,235,35,42532,0,135,10,1,5,1,55,385,3,1748,77,12,0,11238,1,12,32,192,734,159,45,136,0,1054,131,313,277,3,44,26,5369,48883,5,83,1221,4239,22,0,2454,38,110,12,227,0,219,840,100,4,0,19,39,467,32,62516,2038,3959,2378,100,8,1402,486,14,1048,22,388,459,242,161,629,24,4,377,5,395,1,27,37,127,99,17,68,122,13,40,1373,0,27,5531,367,1,1,55,73,176,616,28,1,372,51,11,195,738,663,904,19,441,7402,702,215,288,1091,5,243,861,58,1207,4941,0,0,0,0,0,1,132,199,0,4,84,4,3,3719,65,3,275,222,94,4,1,0,37,0,15,47,82,1232,1661,41,14,658,1108,18,8,4,244,80
2020-08-19,36,142,1264,7,36,0,1378,450,6298,180,268,235,114,384,2656,2,547,49,12,100,1426,247,35,41695,0,132,10,2,5,0,52,386,3,1696,69,13,0,11380,1,15,29,225,765,172,51,130,0,1052,136,296,304,3,47,27,5869,47488,5,76,1277,4289,23,0,1778,35,116,12,217,0,215,827,97,4,10,22,29,520,33,62898,2032,4052,2369,101,9,1403,509,18,1063,26,349,416,224,161,623,21,3,419,4,407,1,27,38,123,97,17,70,123,12,40,1374,0,30,5522,388,1,0,52,69,180,644,28,1,392,54,9,187,643,646,911,9,445,8520,705,211,288,1061,4,246,843,65,1206,4903,0,0,1,0,0,0,123,185,1,3,91,5,3,3877,73,2,262,227,92,4,1,0,36,0,14,51,92,1245,1736,46,14,637,1111,16,7,2,245,107
2020-08-20,62,142,1287,6,33,0,1351,439,6402,185,238,262,121,368,2692,2,570,44,12,107,1372,264,13,39586,0,153,10,2,4,0,65,349,3,1688,60,13,0,11416,3,15,24,257,707,183,56,123,0,1024,131,282,330,3,52,29,5796,46413,8,73,1376,4357,23,0,1777,35,121,12,219,0,222,814,97,9,10,31,31,540,33,63519,2056,4074,2319,107,9,1397,555,31,1061,25,318,384,205,107,612,16,3,463,5,380,1,28,38,120,90,16,53,125,10,38,1386,0,28,5436,407,1,0,53,68,195,670,28,1,407,49,9,177,634,612,773,13,490,8552,699,206,278,1068,4,235,839,74,1190,4867,0,0,1,0,0,1,117,173,1,4,86,5,5,3868,67,2,258,232,86,4,1,0,36,0,15,52,99,1269,1811,57,14,603,1028,14,7,2,244,108
2020-08-21,66,143,1320,8,31,0,1326,429,6658,168,224,269,129,373,2640,1,540,42,12,115,1355,266,13,36687,0,127,8,2,3,0,42,388,4,1665,57,13,0,11004,2,15,28,280,743,191,50,110,0,1010,133,269,339,3,61,29,6177,44174,10,65,1489,4101,24,0,3186,23,116,11,211,0,215,788,96,9,15,33,29,559,35,64254,2041,4114,2277,109,10,1377,608,38,1019,29,289,347,190,148,583,19,3,505,5,399,1,30,43,113,82,14,48,142,13,39,1429,0,30,5481,429,1,0,50,70,214,705,28,2,408,52,9,147,618,613,713,13,502,7252,709,204,278,1010,4,265,768,70,1187,4842,0,0,1,0,0,1,117,164,1,4,91,2,8,3457,66,2,251,237,89,2,1,0,36,0,16,63,101,1266,1862,66,14,608,977,11,7,2,229,106
2020-08-22,57,145,1339,8,36,0,1294,419,6815,160,218,269,143,373,2586,1,514,40,7,140,1326,273,13,37895,0,114,8,2,3,0,42,391,4,1687,54,12,0,9350,2,15,25,297,764,211,46,110,0,914,129,257,359,3,66,31,6177,43701,12,63,1448,4190,27,0,3228,23,107,10,159,0,218,792,84,5,15,36,31,572,37,64998,2004,4067,2246,102,8,1386,671,38,981,34,264,324,178,128,609,16,3,536,4,386,1,30,46,115,79,12,51,140,12,33,1399,0,29,5500,452,1,0,50,73,233,728,28,1,448,48,7,121,595,590,688,13,513,8539,727,210,279,1052,4,271,717,77,1167,4818,0,0,1,0,0,1,117,154,1,4,86,3,8,3342,67,1,242,243,87,2,1,0,35,0,21,62,102,1274,1935,105,12,572,907,9,7,2,235,102
2020-08-23,58,150,1355,8,38,0,1277,411,6798,161,194,269,151,356,2578,1,516,33,7,136,1258,273,13,37941,0,132,8,2,2,0,42,402,4,1674,46,12,0,10401,2,3,22,307,765,229,52,102,0,890,124,244,385,3,65,34,6177,42633,12,55,1542,4050,27,0,3928,23,116,11,139,0,227,804,69,5,15,35,29,573,34,65526,1998,3916,2243,102,8,1426,776,59,941,33,241,321,167,168,618,16,2,545,4,324,1,31,45,122,71,10,49,142,9,44,1409,0,29,5429,471,1,0,44,77,243,754,28,1,451,45,7,98,586,578,709,11,492,8490,725,214,275,1043,4,273,693,91,1149,4801,0,0,1,0,0,1,112,139,1,5,87,2,9,3204,75,1,241,254,84,2,0,0,35,0,19,65,102,1277,1984,109,12,517,830,7,6,2,248,96
2020-08-24,65,158,1346,8,41,0,1249,405,7392,161,183,280,155,362,2563,1,508,34,7,151,1275,274,36,37613,0,127,8,2,2,0,26,482,4,1724,40,14,0,10718,2,21,19,312,768,236,50,99,0,934,127,231,392,3,74,34,6622,43030,12,59,1544,4254,27,0,3697,20,102,11,138,0,228,798,65,5,15,46,30,641,35,66377,2006,3979,2243,115,8,1389,866,69,920,34,229,313,162,168,590,10,2,545,2,347,1,34,46,119,74,9,42,143,10,42,1385,0,24,5425,493,1,0,42,75,241,777,28,1,438,48,7,183,606,578,706,10,495,8340,719,212,271,1079,2,283,696,109,1162,4780,0,0,1,0,0,1,111,133,1,6,81,2,8,3081,70,2,242,258,79,3,0,0,35,0,20,73,101,1307,2032,115,11,521,791,6,5,2,187,109
2020-08-25,67,158,1352,8,45,0,1206,398,7667,156,174,268,155,356,2469,2,507,36,7,151,1140,282,36,37520,0,131,8,2,4,0,53,403,4,1733,37,16,0,10427,2,21,24,315,809,239,48,94,0,870,124,218,388,2,76,33,6908,42046,13,48,1567,3993,29,0,4195,20,81,11,103,0,216,829,59,5,15,46,27,601,35,65328,2117,3891,2218,100,7,1436,934,84,893,40,215,310,157,163,586,15,3,561,2,316,1,31,48,118,67,9,33,138,7,40,1389,0,24,5340,510,1,0,45,74,242,754,26,1,415,49,7,176,589,554,799,10,517,8421,742,209,262,1092,2,295,728,137,1169,4768,0,0,1,0,0,1,107,133,1,6,71,3,10,2982,70,2,229,259,69,3,0,0,35,0,19,89,108,1341,2042,118,7,470,780,6,5,1,186,117
2020-08-26,73,159,1329,11,45,0,1164,396,8218,144,155,278,155,349,2437,1,507,30,7,168,1006,274,36,37215,0,133,10,1,4,0,50,425,4,1761,37,14,0,10009,2,18,24,337,843,259,40,89,0,868,130,203,383,2,73,33,6997,41714,15,47,1595,4084,28,0,4977,21,60,11,96,0,228,833,54,13,5,45,25,622,41,67616,2174,3855,2190,117,7,1491,1037,87,864,39,204,286,148,163,589,15,5,557,2,339,1,33,52,120,69,8,33,143,7,40,1364,0,21,5265,510,1,0,46,78,252,783,26,1,362,49,7,173,595,535,761,10,534,8294,742,225,255,1137,3,308,633,140,1147,4747,0,0,1,0,0,1,106,132,1,6,66,1,12,2806,61,2,214,269,61,3,0,0,35,0,19,104,111,1343,1999,124,7,407,728,6,5,1,165,87
2020-08-27,39,159,1326,11,53,0,1126,394,8487,136,149,276,155,350,2375,1,475,30,7,174,1009,270,36,37059,0,135,8,1,4,0,54,459,5,1750,35,10,0,9754,1,18,23,344,888,266,34,86,0,816,148,189,387,2,75,31,7372,41991,14,46,1510,3937,25,0,5850,21,49,11,83,0,228,839,48,8,5,42,22,693,48,68811,2239,3805,2177,111,7,1543,1119,83,822,43,191,278,136,163,597,8,6,569,2,367,1,33,42,116,63,8,31,137,9,40,1350,1,21,5158,516,1,0,47,77,257,841,26,1,336,49,7,177,592,526,875,9,496,7851,759,240,252,1187,3,303,565,136,1170,4734,0,0,1,0,0,1,105,127,1,6,68,1,10,2621,66,3,186,283,61,3,0,0,35,0,16,95,111,1354,1979,133,6,414,762,4,5,1,176,78
2020-08-28,35,154,1300,11,58,0,1105,391,8995,139,135,261,152,350,2348,1,437,32,7,176,996,260,36,38925,0,133,8,1,6,0,54,432,4,1743,31,11,0,9765,1,18,27,343,907,279,41,86,0,809,162,174,387,2,72,32,7605,41639,14,48,1496,3883,24,0,4712,17,51,10,89,0,237,854,46,8,2,43,21,776,59,69753,2354,3790,2164,118,6,1612,1192,95,793,48,178,267,126,74,616,5,6,576,2,358,1,35,-161,122,68,8,29,129,7,39,1320,1,18,5143,489,0,0,55,72,240,853,26,0,310,44,8,177,586,495,890,13,477,7848,743,266,245,1220,3,318,503,137,1159,4723,0,0,1,0,0,1,99,118,1,6,64,1,7,2399,66,3,143,288,55,3,0,0,34,0,18,99,122,1399,2032,130,6,378,809,4,5,0,165,82
2020-08-29,27,143,1282,11,60,0,1077,388,9205,144,123,275,153,336,2329,2,447,42,4,177,990,262,36,37684,0,148,8,2,6,0,54,440,4,1757,30,9,0,11107,1,18,28,329,945,280,44,81,0,831,180,160,387,2,75,31,7605,42003,14,46,1517,3697,20,0,4198,17,65,10,113,0,228,832,46,8,2,37,18,809,77,71113,2528,3771,2146,116,6,1647,1245,110,777,45,163,239,118,74,610,5,7,583,3,360,1,35,-162,119,73,9,21,131,8,39,1321,1,17,5071,476,0,0,59,65,225,889,26,0,260,45,8,177,582,457,837,13,500,7699,723,285,235,1189,3,329,453,136,1184,4720,0,0,1,0,0,0,87,105,1,6,64,6,7,2215,72,3,121,299,55,3,0,0,34,0,16,102,119,1433,2059,97,7,362,856,4,6,0,153,73
2020-08-30,23,136,1259,11,65,0,1049,384,9467,137,119,273,148,321,2318,2,444,44,4,174,974,297,46,36647,0,129,5,2,10,0,54,439,4,1758,29,9,0,9538,1,18,31,326,840,278,42,86,0,840,198,145,383,2,74,31,7605,42112,14,48,1493,3971,22,0,5051,17,40,8,100,0,210,818,58,8,2,40,18,809,115,73557,2645,3834,2095,113,6,1622,1268,118,757,51,154,242,114,34,587,10,8,596,3,427,1,34,-164,105,74,10,17,127,10,36,1293,1,16,5097,460,0,0,64,61,216,947,26,0,234,46,8,254,587,339,738,8,553,7743,730,310,224,1289,3,349,440,133,1183,4735,0,0,1,0,0,1,87,101,1,4,60,6,8,2183,50,3,112,302,57,2,0,0,29,0,17,97,124,1471,2079,95,8,354,901,3,6,0,135,69
2020-08-31,16,130,1240,17,62,0,1017,377,9553,137,109,278,144,322,2273,2,449,42,4,171,921,276,10,40773,0,126,4,2,10,0,54,475,4,1737,28,5,0,9058,1,0,36,320,975,280,45,84,0,783,209,131,421,2,70,31,8203,41579,14,39,1427,3795,21,0,5225,18,54,9,97,0,214,792,48,8,2,40,16,791,135,74835,2769,3850,2009,99,5,1732,1274,121,748,56,139,235,110,34,593,10,8,593,2,422,1,33,-167,95,66,9,21,127,10,31,1334,1,17,5122,442,0,1,65,68,217,969,26,1,209,55,9,173,573,370,785,8,580,7549,723,327,216,1352,5,348,444,108,1173,4769,0,0,2,0,0,1,85,99,1,4,58,6,13,2227,41,3,147,302,57,2,0,0,34,0,15,94,130,1492,2128,87,9,364,913,3,6,1,136,61
