ID_ACCIDENTE,ANIO,MES,HORA,DIASEMANA,PROVINCIA,COMUNIDAD_AUTONOMA,ISLA,MUNICIPIO,TOT_VICTIMAS,TOT_MUERTOS,TOT_HERIDOS_GRAVES,TOT_HERIDOS_LEVES,TOT_VEHICULOS_IMPLICADOS,ZONA,ZONA_AGRUPADA,CARRETERA,RED_CARRETERA,TIPO_VIA,TRAZADO_NO_INTERSEC,TIPO_INTERSEC,ACOND_CALZADA,PRIORIDAD,SUPERFICIE_CALZADA,LUMINOSIDAD,FACTORES_ATMOSFERICOS,VISIBILIDAD_RESTRINGIDA,OTRA_CIRCUNSTANCIA,ACERAS,TIPO_ACCIDENTE,DENSIDAD_CIRCULACION,MEDIDAS_ESPECIALES,COD_ANIMAL
2012080009195,2012,7,01:00,DOMINGO,Barcelona,Cataluña,,,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,BV-5108,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,SIN DATO,SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Animal no identificado
2012170019617,2012,9,12:00,VIERNES,Girona,Cataluña,,,2,0,1,1,1,CARRETERA,VÍAS INTERURBANAS,C-252,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,SIN DATO,SECA Y LIMPIA,PLENO DÍA,VIENTO FUERTE,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Animal no identificado
2012430022429,2012,7,06:00,VIERNES,Tarragona,Cataluña,,,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,C-12,OTRAS TITULARIDADES,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,SIN DATO,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN DATO,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,SIN DATO,SIN DATO,Animal no identificado
2012250020589,2012,4,23:00,JUEVES,Lleida,Cataluña,,,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,DES-99999,OTRAS TITULARIDADES,OTRO TIPO,EN T Ó Y,,SIN DATO,SIN DATO,SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,CONFIGURACIÓN DEL TERRENO,CAMBIO DE RASANTE,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Animal no identificado
2012080009881,2012,7,06:00,SÁBADO,Barcelona,Cataluña,,,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,C-243C,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,SIN DATO,SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,DESLUMBRAMIENTO,FUERTE DESCENSO,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Animal no identificado
2013080009911,2013,7,06:00,LUNES,Barcelona,Cataluña,,,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,N-340,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,SIN DATO,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,FUERTE DESCENSO,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Animal no identificado
2013080017989,2013,12,12:00,SÁBADO,Barcelona,Cataluña,,,2,0,1,1,1,CARRETERA,VÍAS INTERURBANAS,C-17,TITULARIDAD AUTONÓMICA,AUTOVÍA,EN T Ó Y,,SIN DATO,SIN DATO,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Animal no identificado
2013430022456,2013,5,23:00,DOMINGO,Tarragona,Cataluña,,,2,0,2,0,1,CARRETERA,VÍAS INTERURBANAS,N-340,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,SIN DATO,SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,DESLUMBRAMIENTO,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Animal no identificado
2013080001404,2013,1,17:00,MARTES,Barcelona,Cataluña,,,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,C-32,TITULARIDAD AUTONÓMICA,AUTOPISTA,,EN T Ó Y,SIN DATO,SIN DATO,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,DENSA,NINGUNA MEDIDA,Animal no identificado
2012010051576,2012,3,10:00,JUEVES,Araba/Álava,País Vasco,,Vitoria-Gasteiz,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,OTRA SEÑAL,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,OTRA,SI HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Animal no identificado
2013010051572,2013,3,14:00,JUEVES,Araba/Álava,País Vasco,,Vitoria-Gasteiz,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,VÍA CONVENCIONAL,EN T Ó Y,,OTRO TIPO,OTRA SEÑAL,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,OTRA,SI HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Animal no identificado
2008020000492,2008,5,02:00,MARTES,Albacete,Castilla-La Mancha,,Albacete,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2009020000861,2009,9,16:00,SÁBADO,Albacete,Castilla-La Mancha,,Albacete,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN X Ó +,,SIN DATO,OTRA SEÑAL,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a conductor de animales,DENSA,NINGUNA MEDIDA,Equino
2009020000978,2009,10,12:00,JUEVES,Albacete,Castilla-La Mancha,,Albacete,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,SI HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2009020000568,2009,7,14:00,SÁBADO,Albacete,Castilla-La Mancha,,Albacete,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-30,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Salida de la vía por la izquierda con colisión (Otro tipo de choque),FLUIDA,NINGUNA MEDIDA,Canino
2010020000293,2010,4,05:00,JUEVES,Albacete,Castilla-La Mancha,,Albacete,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,N-322,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2012020000854,2012,11,14:00,LUNES,Albacete,Castilla-La Mancha,,Albacete,1,0,0,1,2,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,,EN T Ó Y,OTRO TIPO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Colisión de vehículos en marcha (Alcance),FLUIDA,NINGUNA MEDIDA,Canino
2012020000327,2012,5,18:00,MARTES,Albacete,Castilla-La Mancha,,Albacete,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-31,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Salida de la vía por la derecha con colisión (Choque con cuneta o bordillo),FLUIDA,NINGUNA MEDIDA,Conejo
2013020000524,2013,7,13:00,DOMINGO,Albacete,Castilla-La Mancha,,Albacete,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2011020000563,2011,7,05:00,JUEVES,Albacete,Castilla-La Mancha,,,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,CM-412,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,CREPÚSCULO,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Ovino
2008020000617,2008,6,02:00,MIÉRCOLES,Albacete,Castilla-La Mancha,,Almansa,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-31,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Salida de la vía por la derecha sin colisión (Otra),FLUIDA,NINGUNA MEDIDA,Conejo
2009020000265,2009,4,19:00,VIERNES,Albacete,Castilla-La Mancha,,,1,1,0,0,1,CARRETERA,VÍAS INTERURBANAS,CM-3203,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,GIRATORIA,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,CONFIGURACIÓN DEL TERRENO,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Cabra montés
2012020000779,2012,10,21:00,MARTES,Albacete,Castilla-La Mancha,,,2,0,2,0,1,CARRETERA,VÍAS INTERURBANAS,CM-3201,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Salida de la vía por la izquierda con colisión (Otro tipo de choque),FLUIDA,NINGUNA MEDIDA,Animal no identificado
2013020000494,2013,7,06:45,LUNES,Albacete,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,AB-218,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,CREPÚSCULO,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2009020000161,2009,2,08:00,JUEVES,Albacete,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CM-3228,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2011020000672,2011,8,20:00,LUNES,Albacete,Castilla-La Mancha,,,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,CM-220,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,,EN X Ó +,NADA ESPECIAL,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animal conducido o en rebaño,FLUIDA,NINGUNA MEDIDA,Ovino
2008020000107,2008,1,21:00,MARTES,Albacete,Castilla-La Mancha,,Hellín,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,,EN T Ó Y,NADA ESPECIAL,"SEÑAL DE ""STOP""",SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Ave
2008020000559,2008,6,14:00,MARTES,Albacete,Castilla-La Mancha,,Hellín,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,N-301,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Salida de la vía por la derecha sin colisión (Con vuelco),FLUIDA,NINGUNA MEDIDA,Felino
2008020000925,2008,8,19:00,JUEVES,Albacete,Castilla-La Mancha,,Hellín,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,,EN X Ó +,NADA ESPECIAL,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2008020000253,2008,3,21:00,LUNES,Albacete,Castilla-La Mancha,,Hellín,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,N-301,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2009020000264,2009,4,06:00,VIERNES,Albacete,Castilla-La Mancha,,Hellín,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CM-3212,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2012020000632,2012,8,18:00,VIERNES,Albacete,Castilla-La Mancha,,Hellín,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,CAMINO VECINAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),OTRO TIPO,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2013020000391,2013,5,23:14,VIERNES,Albacete,Castilla-La Mancha,,Hellín,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD AUTONÓMICA,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,SI HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2013020000247,2013,4,22:15,JUEVES,Albacete,Castilla-La Mancha,,Hellín,3,0,0,3,1,CARRETERA,VÍAS INTERURBANAS,CM-3213,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Salida de la vía por la derecha sin colisión (Con despeñamiento),FLUIDA,NINGUNA MEDIDA,Jabalí
2009020000638,2009,7,06:00,MIÉRCOLES,Albacete,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CV-B-2,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",CAMINO VECINAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,CREPÚSCULO,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Salida de la vía por la derecha sin colisión (Con vuelco),FLUIDA,NINGUNA MEDIDA,Jabalí
2010020000695,2010,8,09:00,DOMINGO,Albacete,Castilla-La Mancha,,,3,0,1,2,1,CARRETERA,VÍAS INTERURBANAS,A-31,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Salida de la vía por la derecha con colisión (Choque con árbol o poste),FLUIDA,NINGUNA MEDIDA,Canino
2009020000239,2009,3,01:00,DOMINGO,Albacete,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,C-2,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),MOJADA,NOCHE: SIN ILUMINACIÓN,LLOVIZNANDO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Salida de la vía por la derecha con colisión (Choque con cuneta o bordillo),FLUIDA,NINGUNA MEDIDA,Liebre
2013020000785,2013,10,12:15,DOMINGO,Albacete,Castilla-La Mancha,,,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,AB-104,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,,EN T Ó Y,NADA ESPECIAL,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2012020000818,2012,10,10:00,JUEVES,Albacete,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CM-412,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,,EN X Ó +,NADA ESPECIAL,"SEÑAL DE ""STOP""",MOJADA,PLENO DÍA,LLOVIZNANDO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animal conducido o en rebaño,FLUIDA,NINGUNA MEDIDA,Ave
2010020000045,2009,12,18:00,DOMINGO,Albacete,Castilla-La Mancha,,,1,0,0,1,2,CARRETERA,VÍAS INTERURBANAS,CM-3255,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,ENLACE DE SALIDA,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,CREPÚSCULO,BUEN TIEMPO,CONFIGURACIÓN DEL TERRENO,NINGUNA,NO HAY ACERA,Salida de la vía por la derecha con colisión (Choque con cuneta o bordillo),FLUIDA,NINGUNA MEDIDA,Canino
2010020000623,2010,7,14:00,VIERNES,Albacete,Castilla-La Mancha,,"Roda, La",1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CM-3106,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,,EN X Ó +,NADA ESPECIAL,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Salida de la vía por la derecha con colisión (Otro tipo de choque),FLUIDA,NINGUNA MEDIDA,Animal no identificado
2008020000702,2008,7,00:00,JUEVES,Albacete,Castilla-La Mancha,,Tarazona de la Mancha,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,N-320,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Salida de la vía por la izquierda sin colisión (Con vuelco),FLUIDA,NINGUNA MEDIDA,Animal no identificado
2008020000056,2008,1,18:00,JUEVES,Albacete,Castilla-La Mancha,,Tarazona de la Mancha,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,C-9,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",CAMINO VECINAL,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Salida de la vía por la izquierda sin colisión (En llano),FLUIDA,NINGUNA MEDIDA,Canino
2013020000002,2012,12,20:00,DOMINGO,Albacete,Castilla-La Mancha,,Tarazona de la Mancha,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CM-220,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2013020000438,2013,6,17:15,JUEVES,Albacete,Castilla-La Mancha,,Tobarra,5,0,0,5,1,CARRETERA,VÍAS INTERURBANAS,CV S-N,TITULARIDAD MUNICIPAL,VÍA CONVENCIONAL,ENLACE DE ENTRADA,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Salida de la vía por la derecha con colisión (Choque con muro o edifício),FLUIDA,NINGUNA MEDIDA,Canino
2013020000283,2013,4,06:20,LUNES,Albacete,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CM-3124,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Salida de la vía por la derecha con colisión (Choque con cuneta o bordillo),FLUIDA,NINGUNA MEDIDA,Conejo
2009020000352,2009,5,21:00,DOMINGO,Albacete,Castilla-La Mancha,,Villarrobledo,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,CM-400,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2012020000208,2012,3,06:00,SÁBADO,Albacete,Castilla-La Mancha,,Villarrobledo,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,A-43,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Salida de la vía por la derecha sin colisión (Con vuelco),FLUIDA,NINGUNA MEDIDA,Canino
2013020000637,2013,8,02:10,LUNES,Albacete,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-30,TITULARIDAD ESTATAL,AUTOVÍA,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Equino
2013030002853,2013,9,18:00,DOMINGO,Alicante/Alacant,Comunitat Valenciana,,Albatera,4,0,0,4,1,CARRETERA,VÍAS INTERURBANAS,A-7,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2008030000094,2008,1,12:00,DOMINGO,Alicante/Alacant,Comunitat Valenciana,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CV-839,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,ENLACE DE SALIDA,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,CONFIGURACIÓN DEL TERRENO,NINGUNA,NO HAY ACERA,Salida de la vía por la izquierda con colisión (Choque con cuneta o bordillo),FLUIDA,NINGUNA MEDIDA,Canino
2009030001691,2009,7,06:00,LUNES,Alicante/Alacant,Comunitat Valenciana,,Alicante/Alacant,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CV-800,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,GIRATORIA,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,CONFIGURACIÓN DEL TERRENO,NINGUNA,NO HAY ACERA,Salida de la vía por la izquierda con colisión (Choque con cuneta o bordillo),FLUIDA,NINGUNA MEDIDA,Conejo
2009030002213,2009,9,01:00,MIÉRCOLES,Alicante/Alacant,Comunitat Valenciana,,Alicante/Alacant,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,CV-820,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,NO HAY ACERA,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
