fecha	pais	continente	indicador	valor
2020-06-02	Malaui	África	casos_media_movil_7dias	33.6
2020-06-02	Malaui	África	ia_7dias	1.23
2020-06-02	Malasia	Asia	casos_media_movil_7dias	62.9
2020-06-02	Malasia	Asia	ia_7dias	1.36
2020-06-02	Mali	África	casos_media_movil_7dias	36.6
2020-06-02	Mali	África	ia_7dias	1.26
2020-06-02	Mauritania	África	casos_media_movil_7dias	41.9
2020-06-02	Mauritania	África	ia_7dias	6.3
2020-06-02	Mauricio	África	casos_media_movil_7dias	0.1
2020-06-02	Mauricio	África	ia_7dias	0.08
2020-06-02	México	América	casos_media_movil_7dias	3190
2020-06-02	México	América	ia_7dias	17.32
2020-06-02	Moldavia	Europa	casos_media_movil_7dias	173.3
2020-06-02	Moldavia	Europa	ia_7dias	30.07
2020-06-02	Mongolia	Asia	casos_media_movil_7dias	6.3
2020-06-02	Mongolia	Asia	ia_7dias	1.34
2020-06-02	Marruecos	África	casos_media_movil_7dias	43
2020-06-02	Marruecos	África	ia_7dias	0.82
2020-06-02	Mozambique	África	casos_media_movil_7dias	6.4
2020-06-02	Mozambique	África	ia_7dias	0.14
2020-06-02	Myanmar	Asia	casos_media_movil_7dias	3.6
2020-06-02	Myanmar	Asia	ia_7dias	0.05
2020-06-02	Namibia	África	casos_media_movil_7dias	0.6
2020-06-02	Namibia	África	ia_7dias	0.16
2020-06-02	Nepal	Asia	casos_media_movil_7dias	159.4
2020-06-02	Nepal	Asia	ia_7dias	3.83
2020-06-02	Países Bajos	Europa	casos_media_movil_7dias	157.1
2020-06-02	Países Bajos	Europa	ia_7dias	6.42
2020-06-02	Nueva Zelanda	Oceanía	casos_media_movil_7dias	0
2020-06-02	Nueva Zelanda	Oceanía	ia_7dias	0
2020-06-02	Nicaragua	América	casos_media_movil_7dias	68.6
2020-06-02	Nicaragua	América	ia_7dias	7.25
2020-06-02	Níger	África	casos_media_movil_7dias	1
2020-06-02	Níger	África	ia_7dias	0.03
2020-06-02	Nigeria	África	casos_media_movil_7dias	358.6
2020-06-02	Nigeria	África	ia_7dias	1.22
2020-06-02	Noruega	Europa	casos_media_movil_7dias	8.4
2020-06-02	Noruega	Europa	ia_7dias	1.09
2020-06-02	Omán	Asia	casos_media_movil_7dias	636.1
2020-06-02	Omán	Asia	ia_7dias	87.2
2020-06-02	Pakistán	Asia	casos_media_movil_7dias	2670.4
2020-06-02	Pakistán	Asia	ia_7dias	8.46
2020-06-02	Territorios Palestinos	Asia	casos_media_movil_7dias	3.7
2020-06-02	Territorios Palestinos	Asia	ia_7dias	0.51
2020-06-02	Panamá	América	casos_media_movil_7dias	379.1
2020-06-02	Panamá	América	ia_7dias	61.51
2020-06-02	Paraguay	América	casos_media_movil_7dias	18.6
2020-06-02	Paraguay	América	ia_7dias	1.82
2020-06-02	Perú	América	casos_media_movil_7dias	6580
2020-06-02	Perú	América	ia_7dias	139.69
2020-06-02	Filipinas	Asia	casos_media_movil_7dias	617
2020-06-02	Filipinas	Asia	ia_7dias	3.94
2020-06-02	Polonia	Europa	casos_media_movil_7dias	362
2020-06-02	Polonia	Europa	ia_7dias	6.7
2020-06-02	Portugal	Europa	casos_media_movil_7dias	273.1
2020-06-02	Portugal	Europa	ia_7dias	18.75
2020-06-02	Puerto Rico	América	casos_media_movil_7dias	87.6
2020-06-02	Puerto Rico	América	ia_7dias	21.43
2020-06-02	Qatar	Asia	casos_media_movil_7dias	1852.6
2020-06-02	Qatar	Asia	ia_7dias	450.11
2020-06-02	Rumanía	Europa	casos_media_movil_7dias	159.3
2020-06-02	Rumanía	Europa	ia_7dias	5.8
2020-06-02	Rusia	Europa	casos_media_movil_7dias	8778.7
2020-06-02	Rusia	Europa	ia_7dias	42.11
2020-06-02	Ruanda	África	casos_media_movil_7dias	5.9
2020-06-02	Ruanda	África	ia_7dias	0.32
2020-06-02	Arabia Saudí	Asia	casos_media_movil_7dias	1763.9
2020-06-02	Arabia Saudí	Asia	ia_7dias	35.47
2020-06-02	Senegal	África	casos_media_movil_7dias	87
2020-06-02	Senegal	África	ia_7dias	3.64
2020-06-02	Serbia	Europa	casos_media_movil_7dias	33.9
2020-06-02	Serbia	Europa	ia_7dias	3.48
2020-06-02	Sierra Leona	África	casos_media_movil_7dias	18
2020-06-02	Sierra Leona	África	ia_7dias	1.58
2020-06-02	Singapur	Asia	casos_media_movil_7dias	476
2020-06-02	Singapur	Asia	ia_7dias	56.95
2020-06-02	Eslovaquia	Europa	casos_media_movil_7dias	1.6
2020-06-02	Eslovaquia	Europa	ia_7dias	0.2
2020-06-02	Eslovenia	Europa	casos_media_movil_7dias	0.9
2020-06-02	Eslovenia	Europa	ia_7dias	0.29
2020-06-02	Somalia	África	casos_media_movil_7dias	47.7
2020-06-02	Somalia	África	ia_7dias	2.1
2020-06-02	Sudáfrica	África	casos_media_movil_7dias	1534.6
2020-06-02	Sudáfrica	África	ia_7dias	18.11
2020-06-02	Corea del Sur	Asia	casos_media_movil_7dias	45.1
2020-06-02	Corea del Sur	Asia	ia_7dias	0.62
2020-06-02	Sudán del Sur	África	casos_media_movil_7dias	48.4
2020-06-02	Sudán del Sur	África	ia_7dias	3.03
2020-06-02	España	Europa	casos_media_movil_7dias	524.7
2020-06-02	España	Europa	ia_7dias	7.86
2020-06-02	Sri Lanka	Asia	casos_media_movil_7dias	65.9
2020-06-02	Sri Lanka	Asia	ia_7dias	2.15
2020-06-02	Sudán	África	casos_media_movil_7dias	192.4
2020-06-02	Sudán	África	ia_7dias	3.07
2020-06-02	Suazilandia	África	casos_media_movil_7dias	5.3
2020-06-02	Suazilandia	África	ia_7dias	3.19
2020-06-02	Suecia	Europa	casos_media_movil_7dias	567.3
2020-06-02	Suecia	Europa	ia_7dias	39.32
2020-06-02	Suiza	Europa	casos_media_movil_7dias	17.9
2020-06-02	Suiza	Europa	ia_7dias	1.44
2020-06-02	Siria	Asia	casos_media_movil_7dias	2.4
2020-06-02	Siria	Asia	ia_7dias	0.1
2020-06-02	Taiwán	Asia	casos_media_movil_7dias	0.3
2020-06-02	Taiwán	Asia	ia_7dias	0.01
2020-06-02	Tayikistán	Asia	casos_media_movil_7dias	118.6
2020-06-02	Tayikistán	Asia	ia_7dias	8.7
2020-06-02	Tanzania	África	casos_media_movil_7dias	0
2020-06-02	Tanzania	África	ia_7dias	0
2020-06-02	Tailandia	Asia	casos_media_movil_7dias	5.7
2020-06-02	Tailandia	Asia	ia_7dias	0.06
2020-06-02	Timor Oriental	Asia	casos_media_movil_7dias	0
2020-06-02	Timor Oriental	Asia	ia_7dias	0
2020-06-02	Togo	África	casos_media_movil_7dias	8.1
2020-06-02	Togo	África	ia_7dias	0.69
2020-06-02	Trinidad y Tobago	América	casos_media_movil_7dias	0.1
2020-06-02	Trinidad y Tobago	América	ia_7dias	0.07
2020-06-02	Túnez	África	casos_media_movil_7dias	4.7
2020-06-02	Túnez	África	ia_7dias	0.28
2020-06-02	Turquía	Asia	casos_media_movil_7dias	993.6
2020-06-02	Turquía	Asia	ia_7dias	8.25
2020-06-02	Uganda	África	casos_media_movil_7dias	33.6
2020-06-02	Uganda	África	ia_7dias	0.51
2020-06-02	Ucrania	Europa	casos_media_movil_7dias	442.1
2020-06-02	Ucrania	Europa	ia_7dias	7.08
2020-06-02	Emiratos Árabes Unidos	Asia	casos_media_movil_7dias	697.9
2020-06-02	Emiratos Árabes Unidos	Asia	ia_7dias	49.39
2020-06-02	Reino Unido	Europa	casos_media_movil_7dias	2164
2020-06-02	Reino Unido	Europa	ia_7dias	22.31
2020-06-02	Estados Unidos	América	casos_media_movil_7dias	21282.1
2020-06-02	Estados Unidos	América	ia_7dias	45.01
2020-06-02	Uruguay	América	casos_media_movil_7dias	5.4
2020-06-02	Uruguay	América	ia_7dias	1.09
2020-06-02	Uzbekistán	Asia	casos_media_movil_7dias	65.3
2020-06-02	Uzbekistán	Asia	ia_7dias	1.37
2020-06-02	Venezuela	América	casos_media_movil_7dias	69.3
2020-06-02	Venezuela	América	ia_7dias	1.71
2020-06-02	Vietnam	Asia	casos_media_movil_7dias	0.3
2020-06-02	Vietnam	Asia	ia_7dias	0
2020-06-02	Yemen	Asia	casos_media_movil_7dias	16.7
2020-06-02	Yemen	Asia	ia_7dias	0.39
2020-06-02	Zambia	África	casos_media_movil_7dias	24.1
2020-06-02	Zambia	África	ia_7dias	0.92
2020-06-02	Zimbabue	África	casos_media_movil_7dias	21
2020-06-02	Zimbabue	África	ia_7dias	0.99
2020-06-03	Afganistán	Asia	casos_media_movil_7dias	668.3
2020-06-03	Afganistán	Asia	ia_7dias	12.02
2020-06-03	Albania	Europa	casos_media_movil_7dias	19.3
2020-06-03	Albania	Europa	ia_7dias	4.69
2020-06-03	Argelia	África	casos_media_movil_7dias	132.7
2020-06-03	Argelia	África	ia_7dias	2.12
2020-06-03	Angola	África	casos_media_movil_7dias	2.1
2020-06-03	Angola	África	ia_7dias	0.05
2020-06-03	Argentina	América	casos_media_movil_7dias	727.3
2020-06-03	Argentina	América	ia_7dias	11.26
2020-06-03	Armenia	Asia	casos_media_movil_7dias	372.4
2020-06-03	Armenia	Asia	ia_7dias	87.98
2020-06-03	Australia	Oceanía	casos_media_movil_7dias	12.6
2020-06-03	Australia	Oceanía	ia_7dias	0.35
2020-06-03	Austria	Europa	casos_media_movil_7dias	25.3
2020-06-03	Austria	Europa	ia_7dias	1.97
2020-06-03	Azerbaiyán	Asia	casos_media_movil_7dias	218.9
2020-06-03	Azerbaiyán	Asia	ia_7dias	15.11
2020-06-03	Bahrein	Asia	casos_media_movil_7dias	420.7
2020-06-03	Bahrein	Asia	ia_7dias	173.07
2020-06-03	Bangladesh	Asia	casos_media_movil_7dias	2242
2020-06-03	Bangladesh	Asia	ia_7dias	9.53
2020-06-03	Bielorrusia	Europa	casos_media_movil_7dias	885.1
2020-06-03	Bielorrusia	Europa	ia_7dias	65.57
2020-06-03	Bélgica	Europa	casos_media_movil_7dias	121
2020-06-03	Bélgica	Europa	ia_7dias	7.31
2020-06-03	Benín	África	casos_media_movil_7dias	5.1
2020-06-03	Benín	África	ia_7dias	0.3
2020-06-03	Bolivia	América	casos_media_movil_7dias	550.7
2020-06-03	Bolivia	América	ia_7dias	33.02
2020-06-03	Bosnia-Herzegovina	Europa	casos_media_movil_7dias	17
2020-06-03	Bosnia-Herzegovina	Europa	ia_7dias	3.63
2020-06-03	Botsuana	África	casos_media_movil_7dias	0.4
2020-06-03	Botsuana	África	ia_7dias	0.13
2020-06-03	Brasil	América	casos_media_movil_7dias	23451.6
2020-06-03	Brasil	América	ia_7dias	77.23
2020-06-03	Bulgaria	Europa	casos_media_movil_7dias	11.1
2020-06-03	Bulgaria	Europa	ia_7dias	1.12
2020-06-03	Burkina Faso	África	casos_media_movil_7dias	5.4
2020-06-03	Burkina Faso	África	ia_7dias	0.18
2020-06-03	Burundi	África	casos_media_movil_7dias	3
2020-06-03	Burundi	África	ia_7dias	0.18
2020-06-03	Camboya	Asia	casos_media_movil_7dias	0.1
2020-06-03	Camboya	Asia	ia_7dias	0.01
2020-06-03	Camerún	África	casos_media_movil_7dias	175.6
2020-06-03	Camerún	África	ia_7dias	4.63
2020-06-03	Canadá	América	casos_media_movil_7dias	823.3
2020-06-03	Canadá	América	ia_7dias	15.27
2020-06-03	República Centroafricana	África	casos_media_movil_7dias	71.7
2020-06-03	República Centroafricana	África	ia_7dias	10.39
2020-06-03	Chad	África	casos_media_movil_7dias	14.7
2020-06-03	Chad	África	ia_7dias	0.63
2020-06-03	Chile	América	casos_media_movil_7dias	4389.3
2020-06-03	Chile	América	ia_7dias	160.73
2020-06-03	China	Asia	casos_media_movil_7dias	8
2020-06-03	China	Asia	ia_7dias	0
2020-06-03	Colombia	América	casos_media_movil_7dias	1261.4
2020-06-03	Colombia	América	ia_7dias	17.35
2020-06-03	Congo (Brazzaville)	África	casos_media_movil_7dias	6
2020-06-03	Congo (Brazzaville)	África	ia_7dias	0.76
2020-06-03	Congo (Brazzaville)	África	casos_media_movil_7dias	6
2020-06-03	Congo (Brazzaville)	África	ia_7dias	0.76
2020-06-03	Costa Rica	América	casos_media_movil_7dias	21.3
2020-06-03	Costa Rica	América	ia_7dias	2.92
2020-06-03	Costa de Marfil	África	casos_media_movil_7dias	78.1
2020-06-03	Costa de Marfil	África	ia_7dias	2.07
2020-06-03	Croacia	Europa	casos_media_movil_7dias	0.3
2020-06-03	Croacia	Europa	ia_7dias	0.05
2020-06-03	Cuba	América	casos_media_movil_7dias	18.4
2020-06-03	Cuba	América	ia_7dias	1.14
2020-06-03	República Checa	Europa	casos_media_movil_7dias	44.9
2020-06-03	República Checa	Europa	ia_7dias	2.93
2020-06-03	Congo (Kinshasa)	África	casos_media_movil_7dias	111.4
2020-06-03	Congo (Kinshasa)	África	ia_7dias	0.87
2020-06-03	Dinamarca	Europa	casos_media_movil_7dias	43.7
2020-06-03	Dinamarca	Europa	ia_7dias	5.28
2020-06-03	República Dominicana	América	casos_media_movil_7dias	355.4
2020-06-03	República Dominicana	América	ia_7dias	22.94
2020-06-03	Ecuador	América	casos_media_movil_7dias	437
2020-06-03	Ecuador	América	ia_7dias	17.34
2020-06-03	Egipto	África	casos_media_movil_7dias	1254.3
2020-06-03	Egipto	África	ia_7dias	8.58
2020-06-03	El Salvador	América	casos_media_movil_7dias	87.3
2020-06-03	El Salvador	América	ia_7dias	9.42
2020-06-03	Guinea Ecuatorial	África	casos_media_movil_7dias	37.6
2020-06-03	Guinea Ecuatorial	África	ia_7dias	18.75
2020-06-03	Eritrea	África	casos_media_movil_7dias	0
2020-06-03	Eritrea	África	ia_7dias	0
2020-06-03	Estonia	Europa	casos_media_movil_7dias	5.1
2020-06-03	Estonia	Europa	ia_7dias	2.71
2020-06-03	Etiopía	África	casos_media_movil_7dias	91.9
2020-06-03	Etiopía	África	ia_7dias	0.56
2020-06-03	Finlandia	Europa	casos_media_movil_7dias	37
2020-06-03	Finlandia	Europa	ia_7dias	4.67
2020-06-03	Francia	Europa	casos_media_movil_7dias	824.3
2020-06-03	Francia	Europa	ia_7dias	8.84
2020-06-03	Gabón	África	casos_media_movil_7dias	80.7
2020-06-03	Gabón	África	ia_7dias	25.38
2020-06-03	Gambia	África	casos_media_movil_7dias	0.1
2020-06-03	Gambia	África	ia_7dias	0.04
2020-06-03	Georgia	Asia	casos_media_movil_7dias	9.7
2020-06-03	Georgia	Asia	ia_7dias	1.7
2020-06-03	Alemania	Europa	casos_media_movil_7dias	429.4
2020-06-03	Alemania	Europa	ia_7dias	3.59
2020-06-03	Ghana	África	casos_media_movil_7dias	168.6
2020-06-03	Ghana	África	ia_7dias	3.8
2020-06-03	Grecia	Europa	casos_media_movil_7dias	3.7
2020-06-03	Grecia	Europa	ia_7dias	0.25
2020-06-03	Guatemala	América	casos_media_movil_7dias	233.1
2020-06-03	Guatemala	América	ia_7dias	9.11
2020-06-03	Guinea	África	casos_media_movil_7dias	69.4
2020-06-03	Guinea	África	ia_7dias	3.7
2020-06-03	Guinea-Bisáu	África	casos_media_movil_7dias	23.7
2020-06-03	Guinea-Bisáu	África	ia_7dias	8.43
2020-06-03	Haití	América	casos_media_movil_7dias	190.4
2020-06-03	Haití	América	ia_7dias	11.69
2020-06-03	Honduras	América	casos_media_movil_7dias	160.9
2020-06-03	Honduras	América	ia_7dias	11.37
2020-06-03	Hungría	Europa	casos_media_movil_7dias	19.7
2020-06-03	Hungría	Europa	ia_7dias	1.43
2020-06-03	India	Asia	casos_media_movil_7dias	7978.3
2020-06-03	India	Asia	ia_7dias	4.05
2020-06-03	Indonesia	Asia	casos_media_movil_7dias	626.3
2020-06-03	Indonesia	Asia	ia_7dias	1.6
2020-06-03	Irán	Asia	casos_media_movil_7dias	2578.7
2020-06-03	Irán	Asia	ia_7dias	21.49
2020-06-03	Irak	Asia	casos_media_movil_7dias	362.7
2020-06-03	Irak	Asia	ia_7dias	6.31
2020-06-03	Irlanda	Europa	casos_media_movil_7dias	47.3
2020-06-03	Irlanda	Europa	ia_7dias	6.7
2020-06-03	Israel	Asia	casos_media_movil_7dias	83.6
2020-06-03	Israel	Asia	ia_7dias	6.76
2020-06-03	Italia	Europa	casos_media_movil_7dias	422.9
2020-06-03	Italia	Europa	ia_7dias	4.9
2020-06-03	Jamaica	América	casos_media_movil_7dias	3.7
2020-06-03	Jamaica	América	ia_7dias	0.88
2020-06-03	Japón	Asia	casos_media_movil_7dias	47.9
2020-06-03	Japón	Asia	ia_7dias	0.26
2020-06-03	Jordania	Asia	casos_media_movil_7dias	5.3
2020-06-03	Jordania	Asia	ia_7dias	0.36
2020-06-03	Kazajistán	Asia	casos_media_movil_7dias	356
2020-06-03	Kazajistán	Asia	ia_7dias	13.27
2020-06-03	Kenia	África	casos_media_movil_7dias	106.4
2020-06-03	Kenia	África	ia_7dias	1.39
2020-06-03	Kosovo	Europa	casos_media_movil_7dias	10.9
2020-06-03	Kosovo	Europa	ia_7dias	3.93
2020-06-03	Kuwait	Asia	casos_media_movil_7dias	867.7
2020-06-03	Kuwait	Asia	ia_7dias	142.23
2020-06-03	Kirguistán	Asia	casos_media_movil_7dias	50.1
2020-06-03	Kirguistán	Asia	ia_7dias	5.38
2020-06-03	Laos	Asia	casos_media_movil_7dias	0
2020-06-03	Laos	Asia	ia_7dias	0
2020-06-03	Letonia	Europa	casos_media_movil_7dias	3.7
2020-06-03	Letonia	Europa	ia_7dias	1.38
2020-06-03	Líbano	Asia	casos_media_movil_7dias	14.6
2020-06-03	Líbano	Asia	ia_7dias	1.49
2020-06-03	Liberia	África	casos_media_movil_7dias	6.4
2020-06-03	Liberia	África	ia_7dias	0.89
2020-06-03	Libia	África	casos_media_movil_7dias	15
2020-06-03	Libia	África	ia_7dias	1.53
2020-06-03	Lituania	Europa	casos_media_movil_7dias	6.1
2020-06-03	Lituania	Europa	ia_7dias	1.58
2020-06-03	Macedonia del Norte	Europa	casos_media_movil_7dias	53.7
2020-06-03	Macedonia del Norte	Europa	ia_7dias	18.05
2020-06-03	Madagascar	África	casos_media_movil_7dias	37
2020-06-03	Madagascar	África	ia_7dias	0.94
2020-06-03	Malaui	África	casos_media_movil_7dias	36.7
2020-06-03	Malaui	África	ia_7dias	1.34
2020-06-03	Malasia	Asia	casos_media_movil_7dias	39
2020-06-03	Malasia	Asia	ia_7dias	0.84
2020-06-03	Mali	África	casos_media_movil_7dias	39.1
2020-06-03	Mali	África	ia_7dias	1.35
2020-06-03	Mauritania	África	casos_media_movil_7dias	58
2020-06-03	Mauritania	África	ia_7dias	8.73
2020-06-03	Mauricio	África	casos_media_movil_7dias	0.1
2020-06-03	Mauricio	África	ia_7dias	0.08
2020-06-03	México	América	casos_media_movil_7dias	3252.3
2020-06-03	México	América	ia_7dias	17.66
2020-06-03	Moldavia	Europa	casos_media_movil_7dias	177.6
2020-06-03	Moldavia	Europa	ia_7dias	30.81
2020-06-03	Mongolia	Asia	casos_media_movil_7dias	5.3
2020-06-03	Mongolia	Asia	ia_7dias	1.13
2020-06-03	Marruecos	África	casos_media_movil_7dias	41.3
2020-06-03	Marruecos	África	ia_7dias	0.78
2020-06-03	Mozambique	África	casos_media_movil_7dias	13.4
2020-06-03	Mozambique	África	ia_7dias	0.3
2020-06-03	Myanmar	Asia	casos_media_movil_7dias	3.9
2020-06-03	Myanmar	Asia	ia_7dias	0.05
2020-06-03	Namibia	África	casos_media_movil_7dias	0.6
2020-06-03	Namibia	África	ia_7dias	0.16
2020-06-03	Nepal	Asia	casos_media_movil_7dias	189.6
2020-06-03	Nepal	Asia	ia_7dias	4.55
2020-06-03	Países Bajos	Europa	casos_media_movil_7dias	152.7
2020-06-03	Países Bajos	Europa	ia_7dias	6.24
2020-06-03	Nueva Zelanda	Oceanía	casos_media_movil_7dias	0
2020-06-03	Nueva Zelanda	Oceanía	ia_7dias	0
2020-06-03	Nicaragua	América	casos_media_movil_7dias	51.3
2020-06-03	Nicaragua	América	ia_7dias	5.42
2020-06-03	Níger	África	casos_media_movil_7dias	1.1
2020-06-03	Níger	África	ia_7dias	0.03
2020-06-03	Nigeria	África	casos_media_movil_7dias	353.6
2020-06-03	Nigeria	África	ia_7dias	1.2
2020-06-03	Noruega	Europa	casos_media_movil_7dias	11.7
2020-06-03	Noruega	Europa	ia_7dias	1.51
2020-06-03	Omán	Asia	casos_media_movil_7dias	668.7
2020-06-03	Omán	Asia	ia_7dias	91.67
2020-06-03	Pakistán	Asia	casos_media_movil_7dias	3044.6
2020-06-03	Pakistán	Asia	ia_7dias	9.65
2020-06-03	Territorios Palestinos	Asia	casos_media_movil_7dias	3.6
2020-06-03	Territorios Palestinos	Asia	ia_7dias	0.49
2020-06-03	Panamá	América	casos_media_movil_7dias	378.3
2020-06-03	Panamá	América	ia_7dias	61.37
2020-06-03	Paraguay	América	casos_media_movil_7dias	19.4
2020-06-03	Paraguay	América	ia_7dias	1.91
2020-06-03	Perú	América	casos_media_movil_7dias	5755.4
2020-06-03	Perú	América	ia_7dias	122.19
2020-06-03	Filipinas	Asia	casos_media_movil_7dias	618.3
2020-06-03	Filipinas	Asia	ia_7dias	3.95
2020-06-03	Polonia	Europa	casos_media_movil_7dias	331.6
2020-06-03	Polonia	Europa	ia_7dias	6.13
2020-06-03	Portugal	Europa	casos_media_movil_7dias	269.7
2020-06-03	Portugal	Europa	ia_7dias	18.52
2020-06-03	Puerto Rico	América	casos_media_movil_7dias	87.3
2020-06-03	Puerto Rico	América	ia_7dias	21.36
2020-06-03	Qatar	Asia	casos_media_movil_7dias	1864.6
2020-06-03	Qatar	Asia	ia_7dias	453.03
2020-06-03	Rumanía	Europa	casos_media_movil_7dias	155.4
2020-06-03	Rumanía	Europa	ia_7dias	5.66
2020-06-03	Rusia	Europa	casos_media_movil_7dias	8771.3
2020-06-03	Rusia	Europa	ia_7dias	42.07
2020-06-03	Ruanda	África	casos_media_movil_7dias	6.4
2020-06-03	Ruanda	África	ia_7dias	0.35
2020-06-03	Arabia Saudí	Asia	casos_media_movil_7dias	1755
2020-06-03	Arabia Saudí	Asia	ia_7dias	35.29
2020-06-03	Senegal	África	casos_media_movil_7dias	96.4
2020-06-03	Senegal	África	ia_7dias	4.03
2020-06-03	Serbia	Europa	casos_media_movil_7dias	32.4
2020-06-03	Serbia	Europa	ia_7dias	3.34
2020-06-03	Sierra Leona	África	casos_media_movil_7dias	20.3
2020-06-03	Sierra Leona	África	ia_7dias	1.78
2020-06-03	Singapur	Asia	casos_media_movil_7dias	499
2020-06-03	Singapur	Asia	ia_7dias	59.71
2020-06-03	Eslovaquia	Europa	casos_media_movil_7dias	1.3
2020-06-03	Eslovaquia	Europa	ia_7dias	0.16
2020-06-03	Eslovenia	Europa	casos_media_movil_7dias	0.9
2020-06-03	Eslovenia	Europa	ia_7dias	0.29
2020-06-03	Somalia	África	casos_media_movil_7dias	54
2020-06-03	Somalia	África	ia_7dias	2.38
2020-06-03	Sudáfrica	África	casos_media_movil_7dias	1649.7
2020-06-03	Sudáfrica	África	ia_7dias	19.47
2020-06-03	Corea del Sur	Asia	casos_media_movil_7dias	46.4
2020-06-03	Corea del Sur	Asia	ia_7dias	0.63
2020-06-03	Sudán del Sur	África	casos_media_movil_7dias	26.9
2020-06-03	Sudán del Sur	África	ia_7dias	1.68
2020-06-03	España	Europa	casos_media_movil_7dias	508.1
2020-06-03	España	Europa	ia_7dias	7.61
2020-06-03	Sri Lanka	Asia	casos_media_movil_7dias	52
2020-06-03	Sri Lanka	Asia	ia_7dias	1.7
2020-06-03	Sudán	África	casos_media_movil_7dias	190.6
2020-06-03	Sudán	África	ia_7dias	3.04
2020-06-03	Suazilandia	África	casos_media_movil_7dias	4.6
2020-06-03	Suazilandia	África	ia_7dias	2.76
2020-06-03	Suecia	Europa	casos_media_movil_7dias	592.7
2020-06-03	Suecia	Europa	ia_7dias	41.08
2020-06-03	Suiza	Europa	casos_media_movil_7dias	16.1
2020-06-03	Suiza	Europa	ia_7dias	1.31
2020-06-03	Siria	Asia	casos_media_movil_7dias	0.3
2020-06-03	Siria	Asia	ia_7dias	0.01
2020-06-03	Taiwán	Asia	casos_media_movil_7dias	0.3
2020-06-03	Taiwán	Asia	ia_7dias	0.01
2020-06-03	Tayikistán	Asia	casos_media_movil_7dias	130.4
2020-06-03	Tayikistán	Asia	ia_7dias	9.57
2020-06-03	Tanzania	África	casos_media_movil_7dias	0
2020-06-03	Tanzania	África	ia_7dias	0
2020-06-03	Tailandia	Asia	casos_media_movil_7dias	5.4
2020-06-03	Tailandia	Asia	ia_7dias	0.05
2020-06-03	Timor Oriental	Asia	casos_media_movil_7dias	0
2020-06-03	Timor Oriental	Asia	ia_7dias	0
2020-06-03	Togo	África	casos_media_movil_7dias	7.7
2020-06-03	Togo	África	ia_7dias	0.65
2020-06-03	Trinidad y Tobago	América	casos_media_movil_7dias	0.1
2020-06-03	Trinidad y Tobago	América	ia_7dias	0.07
2020-06-03	Túnez	África	casos_media_movil_7dias	5
2020-06-03	Túnez	África	ia_7dias	0.3
2020-06-03	Turquía	Asia	casos_media_movil_7dias	970.4
2020-06-03	Turquía	Asia	ia_7dias	8.05
2020-06-03	Uganda	África	casos_media_movil_7dias	33.7
2020-06-03	Uganda	África	ia_7dias	0.52
2020-06-03	Ucrania	Europa	casos_media_movil_7dias	462.7
2020-06-03	Ucrania	Europa	ia_7dias	7.41
2020-06-03	Emiratos Árabes Unidos	Asia	casos_media_movil_7dias	671.7
2020-06-03	Emiratos Árabes Unidos	Asia	ia_7dias	47.54
2020-06-03	Reino Unido	Europa	casos_media_movil_7dias	1822.6
